study	name	time	time_end	time_unit	route	application	measurement_type	form	substance	value	unit	comments
Song2016	API10_tablet	0.0	NA	hr	oral	single dose	dosing	tablet	apixaban	10.0	mg	two 5-mg tablets as a single dose
Song2016	API10_suspension	0.0	NA	hr	oral	single dose	dosing	suspension	apixaban	10.0	mg	NA
Song2016	API10_syrup	0.0	NA	hr	oral	single dose	dosing	syrup	apixaban	10.0	mg	applesauce
Song2016	API5	0.0	NA	hr	oral	single dose	dosing	tablet	apixaban	5.0	mg	NA
