study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Mendell2012	NA	all	23.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60	0.0	hr	NA	40.99	53.84	12.85	NA	ng/ml	day 7
Mendell2012	NA	all	23.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60	1.0	hr	NA	443.94	571.14	127.2	NA	ng/ml	NA
Mendell2012	NA	all	23.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60	1.5	hr	NA	437.77	573.72	135.95	NA	ng/ml	NA
Mendell2012	NA	all	23.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60	2.0	hr	NA	395.37	532.94	137.57	NA	ng/ml	NA
Mendell2012	NA	all	23.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60	4.0	hr	NA	274.1	603.19	329.09	NA	ng/ml	NA
Mendell2012	NA	all	23.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60	8.0	hr	NA	95.57	103.42	7.85000000000001	NA	ng/ml	NA
Mendell2012	NA	all	23.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60	12.0	hr	NA	76.93	84.53	7.59999999999999	NA	ng/ml	NA
Mendell2012	NA	all	23.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60	24.0	hr	NA	50.92	64.36	13.44	NA	ng/ml	NA
Mendell2012	NA	all	23.0	ED60, DIG	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60, DIG	0.0	hr	NA	36.29	46.22	9.93	NA	ng/ml	day 14
Mendell2012	NA	all	23.0	ED60, DIG	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60, DIG	1.0	hr	NA	428.97	546.9	117.93	NA	ng/ml	NA
Mendell2012	NA	all	23.0	ED60, DIG	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60, DIG	1.5	hr	NA	472.41	590.34	117.93	NA	ng/ml	NA
Mendell2012	NA	all	23.0	ED60, DIG	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60, DIG	2.0	hr	NA	484.83	596.55	111.72	NA	ng/ml	NA
Mendell2012	NA	all	23.0	ED60, DIG	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60, DIG	4.0	hr	NA	348.28	441.38	93.1	NA	ng/ml	NA
Mendell2012	NA	all	23.0	ED60, DIG	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60, DIG	8.0	hr	NA	118.62	193.1	74.48	NA	ng/ml	NA
Mendell2012	NA	all	23.0	ED60, DIG	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60, DIG	12.0	hr	NA	75.73	85.09	9.36	NA	ng/ml	NA
Mendell2012	NA	all	23.0	ED60, DIG	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60, DIG	24.0	hr	NA	44.47	60.25	15.78	NA	ng/ml	NA
