study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Mikus2019		all	18.0	API25, RIV25, EDO50, KET	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_API25, RIV25, EDO50, KET	0.0	hr							pg/ml	pg/ml
Mikus2019		all	18.0	API25, RIV25, EDO50, KET	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_API25, RIV25, EDO50, KET	0.25	hr		718.35	1082.93	364.58			pg/ml	pg/ml
Mikus2019		all	18.0	API25, RIV25, EDO50, KET	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_API25, RIV25, EDO50, KET	0.5	hr		1124.47	1634.87	510.4			pg/ml	pg/ml
Mikus2019		all	18.0	API25, RIV25, EDO50, KET	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_API25, RIV25, EDO50, KET	0.75	hr		1207.71	1718.07	510.36			pg/ml	pg/ml
Mikus2019		all	18.0	API25, RIV25, EDO50, KET	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_API25, RIV25, EDO50, KET	1.0	hr		1186.76	1645.08	458.32			pg/ml	pg/ml
Mikus2019		all	18.0	API25, RIV25, EDO50, KET	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_API25, RIV25, EDO50, KET	1.25	hr		1197.05	1582.45	385.4			pg/ml	pg/ml
Mikus2019		all	18.0	API25, RIV25, EDO50, KET	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_API25, RIV25, EDO50, KET	1.5	hr		1155.26	1499.04	343.78			pg/ml	pg/ml
Mikus2019		all	18.0	API25, RIV25, EDO50, KET	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_API25, RIV25, EDO50, KET	2.0	hr		1092.59	1425.91	333.32			pg/ml	pg/ml
Mikus2019		all	18.0	API25, RIV25, EDO50, KET	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_API25, RIV25, EDO50, KET	2.5	hr		1019.42	1331.96	312.54			pg/ml	pg/ml
Mikus2019		all	18.0	API25, RIV25, EDO50, KET	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_API25, RIV25, EDO50, KET	3.0	hr		873.39	1112.96	239.57			pg/ml	pg/ml
Mikus2019		all	18.0	API25, RIV25, EDO50, KET	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_API25, RIV25, EDO50, KET	4.0	hr		800.05	1039.63	239.58			pg/ml	pg/ml
Mikus2019		all	18.0	API25, RIV25, EDO50, KET	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_API25, RIV25, EDO50, KET	6.0	hr		392.94	497.1	104.16			pg/ml	pg/ml
Mikus2019		all	18.0	API25, RIV25, EDO50, KET	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_API25, RIV25, EDO50, KET	8.0	hr		329.6	402.52	72.92			pg/ml	pg/ml
Mikus2019		all	18.0	API25, RIV25, EDO50, KET	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_API25, RIV25, EDO50, KET	12.0	hr		171.6	234.14	62.54			pg/ml	pg/ml
Mikus2019		all	18.0	API25, RIV25, EDO50, KET	concentration	rivaroxaban	plasma	HPLC MS/MS	rivaroxaban_API25, RIV25, EDO50, KET	24.0	hr		41.41	62.25	20.84			pg/ml	pg/ml
