study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	0.0	hr	16.87	2.513601741022851e-05					mole/meter^3	ng/ml
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	0.5	hr	45.73	5.473340587595212e-05					mole/meter^3	ng/ml
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	1.0	hr	69.08	0.00010089227421109901					mole/meter^3	ng/ml
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	2.0	hr	90.38	0.00018343852013057675					mole/meter^3	ng/ml
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	3.0	hr	91.07	0.0001735799782372144					mole/meter^3	ng/ml
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	4.0	hr	88.32	0.0001597388465723613					mole/meter^3	ng/ml
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	5.0	hr	83.51	0.0001410228509249184					mole/meter^3	ng/ml
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	6.0	hr	74.58	0.00011140369967355822					mole/meter^3	ng/ml
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	7.0	hr	67.02	9.303590859630034e-05					mole/meter^3	ng/ml
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	9.0	hr	56.03	6.857453754080523e-05					mole/meter^3	ng/ml
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	12.0	hr	33.36	3.993471164309032e-05					mole/meter^3	ng/ml
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	13.0	hr	47.1	5.732317736670294e-05					mole/meter^3	ng/ml
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	14.0	hr	67.02	9.45810663764962e-05					mole/meter^3	ng/ml
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	15.0	hr	73.21	0.00011177366702937976					mole/meter^3	ng/ml
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	16.0	hr	73.21	0.00010874863982589772					mole/meter^3	ng/ml
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	17.0	hr	71.15	0.00010150163220892275					mole/meter^3	ng/ml
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	18.0	hr	64.96	8.959738846572361e-05					mole/meter^3	ng/ml
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	19.0	hr	60.15	8.130576713819369e-05					mole/meter^3	ng/ml
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	20.0	hr	52.6	6.607181719260066e-05					mole/meter^3	ng/ml
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	24.0	hr	42.29	5.225244831338412e-05					mole/meter^3	ng/ml
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	36.0	hr	9.05	1.4015233949945595e-05					mole/meter^3	ng/ml
Frost2014		all	14.0	mAPI	concentration	apixaban	plasma	LC MS/MS	apixaban_mAPI	48.0	hr	7.5	7.225244831338411e-06					mole/meter^3	ng/ml
