study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2015a		group2	18.0	API10_D11, DIL360	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D11, DIL360	1.0	hr		0.00019030032644178454	43.586	9.544504896626768e-05			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D11, DIL360	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D11, DIL360	2.0	hr		0.0003472970620239391	72.553	0.00018940152339499457			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D11, DIL360	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D11, DIL360	3.0	hr		0.000424285092491839	107.842	0.00018959085963003266			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D11, DIL360	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D11, DIL360	4.0	hr		0.0004491621327529924	120.772	0.00018632861806311207			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D11, DIL360	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D11, DIL360	6.0	hr		0.00033696844396082697	82.8	0.00015677257889009798			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D11, DIL360	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D11, DIL360	8.0	hr		0.00026771490750816107	66.019	0.0001240391730141458			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D11, DIL360	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D11, DIL360	12.0	hr		0.00015956692056583245	41.971	6.822633297062024e-05			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D11, DIL360	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D11, DIL360	24.0	hr		6.53210010881393e-05	15.436	3.172796517954298e-05			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D11, DIL360	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D11, DIL360	36.0	hr		2.998911860718172e-05	7.678	1.3279651795429817e-05			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D11, DIL360	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D11, DIL360	48.0	hr		2.3064200217627862e-05	6.728	8.422198041349292e-06			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D11, DIL360	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D11, DIL360	60.0	hr		1.257671381936888e-05	2.932	6.195865070729054e-06			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D11, DIL360	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D11, DIL360	72.0	hr		1.1486398258977149e-05	2.878	5.223068552774755e-06			mole/meter^3	ng/ml
