study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
VandenBosch2021	NA	pre2.5	6.0	PO2.5	concentration	apixaban	plasma	NR	PO2.5_apixaban_pre2.5_mean	0.034281633138911	hr	NA	0.0	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre2.5	6.0	PO2.5	concentration	apixaban	plasma	NR	PO2.5_apixaban_pre2.5_mean	0.43096910231775	hr	NA	1.2107402180012	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre2.5	6.0	PO2.5	concentration	apixaban	plasma	NR	PO2.5_apixaban_pre2.5_mean	0.731953678983794	hr	NA	11.6890846327817	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre2.5	6.0	PO2.5	concentration	apixaban	plasma	NR	PO2.5_apixaban_pre2.5_mean	1.00192153995272	hr	NA	28.3418640638018	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre2.5	6.0	PO2.5	concentration	apixaban	plasma	NR	PO2.5_apixaban_pre2.5_mean	1.40187392657336	hr	NA	38.1978335912391	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre2.5	6.0	PO2.5	concentration	apixaban	plasma	NR	PO2.5_apixaban_pre2.5_mean	1.93262706820616	hr	NA	43.7260870304555	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre2.5	6.0	PO2.5	concentration	apixaban	plasma	NR	PO2.5_apixaban_pre2.5_mean	2.39767374632271	hr	NA	50.4922883330215	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre2.5	6.0	PO2.5	concentration	apixaban	plasma	NR	PO2.5_apixaban_pre2.5_mean	3.35898787559303	hr	NA	58.4675293757545	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre2.5	6.0	PO2.5	concentration	apixaban	plasma	NR	PO2.5_apixaban_pre2.5_mean	4.28724471576513	hr	NA	66.4444708963218	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre2.5	6.0	PO2.5	concentration	apixaban	plasma	NR	PO2.5_apixaban_pre2.5_mean	4.75025082048055	hr	NA	67.0379376604825	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre2.5	6.0	PO2.5	concentration	apixaban	plasma	NR	PO2.5_apixaban_pre2.5_mean	5.24590609961399	hr	NA	66.3951570391279	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre2.5	6.0	PO2.5	concentration	apixaban	plasma	NR	PO2.5_apixaban_pre2.5_mean	6.26823337357797	hr	NA	58.9351607801792	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre2.5	6.0	PO2.5	concentration	apixaban	plasma	NR	PO2.5_apixaban_pre2.5_mean	8.24799768735014	hr	NA	47.7222099409934	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre2.5	6.0	PO2.5	concentration	apixaban	plasma	NR	PO2.5_apixaban_pre2.5_mean	28.0	hr	NA	9.04994303399252	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre2.5	6.0	PO2.5	concentration	apixaban	plasma	NR	PO2.5_apixaban_pre2.5_mean	48.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre2.5	6.0	PO2.5	concentration	apixaban	plasma	NR	PO2.5_apixaban_pre2.5_mean	51.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre5	6.0	PO5	concentration	apixaban	plasma	NR	PO5_apixaban_pre5_mean	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre5	6.0	PO5	concentration	apixaban	plasma	NR	PO5_apixaban_pre5_mean	0.396476705932286	hr	NA	45.6790123456789	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre5	6.0	PO5	concentration	apixaban	plasma	NR	PO5_apixaban_pre5_mean	0.563727050833065	hr	NA	59.2592592592592	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre5	6.0	PO5	concentration	apixaban	plasma	NR	PO5_apixaban_pre5_mean	0.860660087021116	hr	NA	95.679012345679	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre5	6.0	PO5	concentration	apixaban	plasma	NR	PO5_apixaban_pre5_mean	1.27093282394142	hr	NA	102.469135802469	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre5	6.0	PO5	concentration	apixaban	plasma	NR	PO5_apixaban_pre5_mean	1.78584314973998	hr	NA	104.938271604938	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre5	6.0	PO5	concentration	apixaban	plasma	NR	PO5_apixaban_pre5_mean	3.33057412713573	hr	NA	112.345679012345	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre5	6.0	PO5	concentration	apixaban	plasma	NR	PO5_apixaban_pre5_mean	4.29035339063992	hr	NA	120.987654320987	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre5	6.0	PO5	concentration	apixaban	plasma	NR	PO5_apixaban_pre5_mean	4.80292900350206	hr	NA	130.246913580246	NA	NA	NA	ng/ml	NA
VandenBosch2021	NA	pre5	6.0	PO5	concentration	apixaban	plasma	NR	PO5_apixaban_pre5_mean	5.38809296402419	hr	NA	128.395061728395	NA	NA	NA	ng/ml	NA
