study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2013		D2_5	6.0	API_2_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D2_5	0.5	hr		6.78757254427408e-05				oral solution	mole/meter^3	ng/ml
Frost2013		D2_5	6.0	API_2_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D2_5	1.0	hr		9.856312946759978e-05				oral solution	mole/meter^3	ng/ml
Frost2013		D2_5	6.0	API_2_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D2_5	1.5	hr		0.00010857116157998086				oral solution	mole/meter^3	ng/ml
Frost2013		D2_5	6.0	API_2_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D2_5	2.0	hr		9.856312946759978e-05				oral solution	mole/meter^3	ng/ml
Frost2013		D2_5	6.0	API_2_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D2_5	2.5	hr		9.856312946759978e-05				oral solution	mole/meter^3	ng/ml
Frost2013		D2_5	6.0	API_2_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D2_5	3.0	hr		8.466706093455518e-05				oral solution	mole/meter^3	ng/ml
Frost2013		D2_5	6.0	API_2_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D2_5	4.0	hr		8.35053853084394e-05				oral solution	mole/meter^3	ng/ml
Frost2013		D2_5	6.0	API_2_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D2_5	6.0	hr		5.51714609466357e-05				oral solution	mole/meter^3	ng/ml
Frost2013		D2_5	6.0	API_2_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D2_5	8.0	hr		4.3622895046031773e-05				oral solution	mole/meter^3	ng/ml
Frost2013		D2_5	6.0	API_2_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D2_5	10.0	hr		3.174786202993145e-05				oral solution	mole/meter^3	ng/ml
Frost2013		D2_5	6.0	API_2_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D2_5	12.0	hr		2.3752782077230904e-05				oral solution	mole/meter^3	ng/ml
Frost2013		D2_5	6.0	API_2_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D2_5	18.0	hr		1.293345285344011e-05				oral solution	mole/meter^3	ng/ml
Frost2013		D2_5	6.0	API_2_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D2_5	24.0	hr		7.65093450551247e-06				oral solution	mole/meter^3	ng/ml
Frost2013		D2_5	6.0	API_2_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D2_5	36.0	hr		2.9902980957835037e-06				oral solution	mole/meter^3	ng/ml
Frost2013		D2_5	6.0	API_2_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D2_5	48.0	hr		3.1601993853922525e-06				oral solution	mole/meter^3	ng/ml
