study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2015b		all	39.0	PO50	concentration	apixaban-M1	plasma	LC MS/MS	PO50_apixaban-M1	0.0	hr		8.402460433390048e-05	50.3521126760563	1.1792926924056331e-05	1.8883796163074454e-06		mole/meter^3	ng/ml
Frost2015b		all	39.0	PO50	concentration	apixaban-M1	plasma	LC MS/MS	PO50_apixaban-M1	1.0	hr		8.844695193042171e-05	52.2887323943662	1.1055868991302756e-05	1.770355890288221e-06		mole/meter^3	ng/ml
Frost2015b		all	39.0	PO50	concentration	apixaban-M1	plasma	LC MS/MS	PO50_apixaban-M1	2.0	hr		0.00010687340024925937	63.5211267605633	1.4004100722316841e-05	2.2424507943650828e-06		mole/meter^3	ng/ml
Frost2015b		all	39.0	PO50	concentration	apixaban-M1	plasma	LC MS/MS	PO50_apixaban-M1	3.0	hr		0.0001289851382318649	75.5281690140845	1.4741158655070401e-05	2.3604745203843048e-06		mole/meter^3	ng/ml
Frost2015b		all	39.0	PO50	concentration	apixaban-M1	plasma	LC MS/MS	PO50_apixaban-M1	4.0	hr		0.0001488857024162099	88.3098591549295	1.9163506251591232e-05	3.0686168764995508e-06		mole/meter^3	ng/ml
Frost2015b		all	39.0	PO50	concentration	apixaban-M1	plasma	LC MS/MS	PO50_apixaban-M1	5.0	hr		0.00016215274520577316	96.8309859154929	2.2111737982605346e-05	3.540711780576416e-06		mole/meter^3	ng/ml
Frost2015b		all	39.0	PO50	concentration	apixaban-M1	plasma	LC MS/MS	PO50_apixaban-M1	6.0	hr		0.00016731215073504776	100.31690140845	2.358585384811112e-05	3.776759232614644e-06		mole/meter^3	ng/ml
Frost2015b		all	39.0	PO50	concentration	apixaban-M1	plasma	LC MS/MS	PO50_apixaban-M1	8.0	hr		0.0001584674555420055	96.8309859154929	2.5797027646372998e-05	4.1308304106725e-06		mole/meter^3	ng/ml
Frost2015b		all	39.0	PO50	concentration	apixaban-M1	plasma	LC MS/MS	PO50_apixaban-M1	12.0	hr		0.00013045925409737203	80.1760563380281	2.2111737982605346e-05	3.540711780576416e-06		mole/meter^3	ng/ml
Frost2015b		all	39.0	PO50	concentration	apixaban-M1	plasma	LC MS/MS	PO50_apixaban-M1	16.0	hr		0.00010171399471998496	63.5211267605633	1.916350625159125e-05	3.0686168764995525e-06		mole/meter^3	ng/ml
Frost2015b		all	39.0	PO50	concentration	apixaban-M1	plasma	LC MS/MS	PO50_apixaban-M1	24.0	hr		7.960225673737946e-05	49.5774647887323	1.4741158655070215e-05	2.3604745203842747e-06		mole/meter^3	ng/ml
