study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2013		D5	6.0	API_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D5	0.5	hr		3.2189518784944724e-05				oral tablet	mole/meter^3	ng/ml
Frost2013		D5	6.0	API_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D5	1.0	hr		6.602592348627357e-05				oral tablet	mole/meter^3	ng/ml
Frost2013		D5	6.0	API_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D5	1.5	hr		0.00011633609562502112				oral tablet	mole/meter^3	ng/ml
Frost2013		D5	6.0	API_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D5	2.0	hr		0.00018353313553085444				oral tablet	mole/meter^3	ng/ml
Frost2013		D5	6.0	API_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D5	2.5	hr		0.00022893620757850273				oral tablet	mole/meter^3	ng/ml
Frost2013		D5	6.0	API_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D5	3.0	hr		0.00018867505457197323				oral tablet	mole/meter^3	ng/ml
Frost2013		D5	6.0	API_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D5	4.0	hr		0.0002166279471929332				oral tablet	mole/meter^3	ng/ml
Frost2013		D5	6.0	API_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D5	6.0	hr		0.00012639051523858806				oral tablet	mole/meter^3	ng/ml
Frost2013		D5	6.0	API_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D5	8.0	hr		9.856312946759978e-05				oral tablet	mole/meter^3	ng/ml
Frost2013		D5	6.0	API_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D5	10.0	hr		6.881997084153167e-05				oral tablet	mole/meter^3	ng/ml
Frost2013		D5	6.0	API_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D5	12.0	hr		4.9398582195512954e-05				oral tablet	mole/meter^3	ng/ml
Frost2013		D5	6.0	API_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D5	24.0	hr		2.156326321855861e-05				oral tablet	mole/meter^3	ng/ml
Frost2013		D5	6.0	API_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D5	36.0	hr		8.545047560383024e-06				oral tablet	mole/meter^3	ng/ml
Frost2013		D5	6.0	API_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D5	48.0	hr		7.340311396275713e-06				oral tablet	mole/meter^3	ng/ml
Frost2013		D5	6.0	API_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D5	72.0	hr		3.996819027961588e-06				oral tablet	mole/meter^3	ng/ml
Frost2013		D5	6.0	API_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D5	96.0	hr		5.491797110947944e-06				oral tablet	mole/meter^3	ng/ml
