study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2013		D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	0.5	hr		1.5911623144361633e-05				oral solution	mole/meter^3	ng/ml
Frost2013		D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	1.0	hr		1.826898773709245e-05				oral solution	mole/meter^3	ng/ml
Frost2013		D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	1.5	hr		1.704961137684901e-05				oral solution	mole/meter^3	ng/ml
Frost2013		D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	2.0	hr		1.4444898158909882e-05				oral solution	mole/meter^3	ng/ml
Frost2013		D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	2.5	hr		1.4849590732136454e-05				oral solution	mole/meter^3	ng/ml
Frost2013		D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	3.0	hr		1.728679509737282e-05				oral solution	mole/meter^3	ng/ml
Frost2013		D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	4.0	hr		1.547798723946309e-05				oral solution	mole/meter^3	ng/ml
Frost2013		D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	6.0	hr		8.427805112548793e-06				oral solution	mole/meter^3	ng/ml
Frost2013		D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	8.0	hr		6.393143965095821e-06				oral solution	mole/meter^3	ng/ml
Frost2013		D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	10.0	hr		4.05242031917926e-06				oral solution	mole/meter^3	ng/ml
Frost2013		D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	12.0	hr		2.868893881515582e-06				oral solution	mole/meter^3	ng/ml
