study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Cho2025	all	14	NA	species	14	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Cho2025	all	14	NA	healthy	14	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Cho2025	all	14	NA	sex	12	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Cho2025	all	14	NA	sex	2	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Cho2025	all	14	NA	overnight fast	14	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Cho2025	all	14	NA	age	14	NA	NA	28.2	NA	7.5	NA	NA	NA	yr	NA
Cho2025	all	14	NA	height	14	NA	NA	176.2	NA	9.8	NA	NA	NA	cm	NA
Cho2025	all	14	NA	weight	14	NA	NA	76.0	NA	10.1	NA	NA	NA	kg	NA
Cho2025	all	14	NA	bmi	14	NA	NA	24.4	NA	1.9	NA	NA	NA	kg/m^2	NA
