study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Cho2025	NA	all	14.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60	0.0	hr	NA	32.88	55.25	22.369999999999997	NA	ng/ml	used UPLC-MS/MS: Agilent 1290 Infinity II ultra-performance liquid chromatography system coupled to a 6490 triple quadrupole mass spectrometer 
Cho2025	NA	all	14.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60	0.33	hr	NA	121.02	180.23	59.209999999999994	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60	0.67	hr	NA	155.21	235.47	80.25999999999999	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60	1.0	hr	NA	142.02	207.81	65.78999999999999	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60	1.5	hr	NA	128.84	180.16	51.31999999999999	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60	2.0	hr	NA	116.97	161.71	44.74000000000001	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60	2.5	hr	NA	103.79	139.31	35.519999999999996	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60	3.0	hr	NA	85.31	115.57	30.25999999999999	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60	4.0	hr	NA	70.78	93.15	22.370000000000005	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60	5.0	hr	NA	60.2	83.89	23.689999999999998	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60	6.0	hr	NA	40.36	52.2	11.840000000000003	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60	8.0	hr	NA	21.72	26.98	5.260000000000002	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60	12.0	hr	NA	3.95	11.85	7.8999999999999995	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60	24.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, BBCT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, BBCT	0.0	hr	NA	26.3	56.57	30.27	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, BBCT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, BBCT	0.33	hr	NA	90.76	178.91	88.14999999999999	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, BBCT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, BBCT	0.67	hr	NA	118.37	235.47	117.1	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, BBCT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, BBCT	1.0	hr	NA	105.18	207.81	102.63	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, BBCT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, BBCT	1.5	hr	NA	105.15	181.47	76.32	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, BBCT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, BBCT	2.0	hr	NA	111.71	161.71	50.000000000000014	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, BBCT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, BBCT	2.5	hr	NA	102.47	139.31	36.84	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, BBCT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, BBCT	3.0	hr	NA	86.63	115.57	28.939999999999998	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, BBCT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, BBCT	4.0	hr	NA	79.99	93.15	13.16000000000001	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, BBCT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, BBCT	5.0	hr	NA	69.41	83.89	14.480000000000004	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, BBCT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, BBCT	6.0	hr	NA	52.2	52.2	0.0	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, BBCT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, BBCT	8.0	hr	NA	26.98	26.98	0.0	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, BBCT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, BBCT	12.0	hr	NA	6.58	11.85	5.27	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, BBCT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, BBCT	24.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, HRHDT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, HRHDT	0.0	hr	NA	28.93	60.51	31.58	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, HRHDT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, HRHDT	0.33	hr	NA	105.23	152.6	47.36999999999999	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, HRHDT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, HRHDT	0.67	hr	NA	121.0	181.53	60.53	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, HRHDT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, HRHDT	1.0	hr	NA	109.13	164.39	55.25999999999999	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, HRHDT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, HRHDT	1.5	hr	NA	101.21	144.63	43.42	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, HRHDT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, HRHDT	2.0	hr	NA	102.5	145.92	43.41999999999999	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, HRHDT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, HRHDT	2.5	hr	NA	95.89	136.68	40.790000000000006	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, HRHDT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, HRHDT	3.0	hr	NA	87.95	122.16	34.209999999999994	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, HRHDT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, HRHDT	4.0	hr	NA	76.04	101.04	25.0	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, HRHDT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, HRHDT	5.0	hr	NA	64.15	83.88	19.72999999999999	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, HRHDT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, HRHDT	6.0	hr	NA	42.99	58.78	15.79	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, HRHDT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, HRHDT	8.0	hr	NA	25.66	32.24	6.580000000000002	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, HRHDT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, HRHDT	12.0	hr	NA	3.95	7.9	3.95	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60, HRHDT	concentration	edoxaban	plasma	HPLC MS/MS	edoxaban_EDO60, HRHDT	24.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60	0.0	hr	NA	0.58	0.84	NA	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60	0.33	hr	NA	5.17	8.21	3.040000000000001	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60	0.67	hr	NA	10.28	15.84	5.5600000000000005	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60	1.0	hr	NA	13.26	18.37	5.110000000000001	NA	ng/ml	NA
Cho2025	NA	all	14.0	EDO60	concentration	edoxaban-M4	plasma	HPLC MS/MS	M4_EDO60	1.5	hr	NA	14.42	19.21	4.790000000000001	NA	ng/ml	NA
