run	success	duration	cost	ftissue_api	Kp_api	GU__Ka_dis_api	GU__Ksol_dis_api	GU__APIABS_Vmax	GU__APIABS_50	GU__MXEXC_k	LI__API2M7_k	KI__APIEX_k	message	x	x0
7	True	45.028255462646484	487.25900635126186	0.2261290618407543	1.8290975796567857	0.19047941874849916	0.3352341302661383	0.1589797819093681	25.837650248152094	0.0013503278119567413	0.18262925391574572	0.2624684465921384	`xtol` termination condition is satisfied.	"[2.26129062e-01 1.82909758e+00 1.90479419e-01 3.35234130e-01
 1.58979782e-01 2.58376502e+01 1.35032781e-03 1.82629254e-01
 2.62468447e-01]"	"[9.57655856e-02 9.17666740e-01 3.39199304e-01 1.27960800e-01
 1.14929422e-01 2.47270636e+01 4.04652440e-03 3.35148182e-01
 1.69134394e-02]"
9	True	48.055891036987305	507.6154126416692	0.461522690481645	1.602596135452748	0.22385439955406097	0.3994387586151816	1.1768088425357295	24.966528682172196	4.958311404277642e-06	0.18149425547515066	0.2680044807902719	`xtol` termination condition is satisfied.	"[4.61522690e-01 1.60259614e+00 2.23854400e-01 3.99438759e-01
 1.17680884e+00 2.49665287e+01 4.95831140e-06 1.81494255e-01
 2.68004481e-01]"	"[1.17472972e-01 5.86296880e-01 3.00399717e-01 1.89878837e-01
 1.35421579e+00 2.02024295e+01 5.17014104e-06 1.21080664e-02
 9.21674304e+00]"
4	True	30.45212435722351	585.1554043993344	2.508072712014607	0.981649626943278	0.26944087194248006	0.4479352656410956	1.1227854880252202	29.269407245367756	4.126579275577205e-06	0.1651305742348962	0.24431242842767747	`xtol` termination condition is satisfied.	"[2.50807271e+00 9.81649627e-01 2.69440872e-01 4.47935266e-01
 1.12278549e+00 2.92694072e+01 4.12657928e-06 1.65130574e-01
 2.44312428e-01]"	"[2.61100545e-01 1.10761730e-01 8.86672018e-01 7.97525299e-01
 7.77189741e-01 3.85410753e+01 1.49403368e-06 1.40460369e-01
 7.04133681e-03]"
1	True	49.95570135116577	614.0656040650442	0.18200565773481378	0.7619756907868904	0.15930325698703163	0.251735912361225	0.2758250726770036	29.715484043551765	0.0003135844849786219	0.15881880888333694	0.22937126623860465	`xtol` termination condition is satisfied.	"[1.82005658e-01 7.61975691e-01 1.59303257e-01 2.51735912e-01
 2.75825073e-01 2.97154840e+01 3.13584485e-04 1.58818809e-01
 2.29371266e-01]"	"[9.99780950e-02 1.31853878e-01 2.58888609e-01 4.07339448e-01
 3.69711665e-01 3.69952242e+01 4.93188015e-04 3.26522979e-01
 8.80495805e-01]"
2	True	29.565553426742554	624.415648160066	0.9018946302503938	1.1783097878197215	0.22282535560197536	0.4179074006813559	0.5125560637599957	21.62602406782968	0.0004198148064789099	0.17854283625909867	0.25712644096313764	`xtol` termination condition is satisfied.	"[9.01894630e-01 1.17830979e+00 2.22825356e-01 4.17907401e-01
 5.12556064e-01 2.16260241e+01 4.19814806e-04 1.78542836e-01
 2.57126441e-01]"	"[7.43585959e-01 7.75531079e-01 3.69971028e-01 5.45589956e-01
 6.46679455e-01 2.23976281e+01 8.33039129e-04 1.37606604e+00
 1.39627686e-01]"
0	True	46.86108708381653	708.7379874997404	1.0347979716184303	0.6950539982489736	0.19593710401613107	0.3312980004799266	1.2291424505497102	29.531096650276535	7.743034601305025e-05	0.15783820696952067	0.28708689685947697	`xtol` termination condition is satisfied.	"[1.03479797e+00 6.95053998e-01 1.95937104e-01 3.31298000e-01
 1.22914245e+00 2.95310967e+01 7.74303460e-05 1.57838207e-01
 2.87086897e-01]"	"[1.01021776e+00 4.92623892e-01 4.50831746e-01 1.41430680e-01
 1.17096340e+00 2.66795081e+01 3.85287144e-06 1.10420429e-02
 1.19261394e-02]"
6	True	36.51034998893738	816.7116383658501	2.2619040864452615	0.38887193369421647	0.18064144217658348	0.30222539475193083	0.3899940852033853	36.2556172226121	6.037934584834579e-06	0.14699055083971693	0.25892229645845743	`xtol` termination condition is satisfied.	"[2.26190409e+00 3.88871934e-01 1.80641442e-01 3.02225395e-01
 3.89994085e-01 3.62556172e+01 6.03793458e-06 1.46990551e-01
 2.58922296e-01]"	"[5.44994017e+00 2.95552616e-01 2.37949901e-01 6.45718863e-01
 6.88065049e-01 3.65815374e+01 5.81884779e-06 1.73168157e-02
 2.46344667e+00]"
3	True	33.40460467338562	953.2672673228242	0.8740284401088703	0.482455392729615	0.16052679721709215	0.2831486969921301	0.12035131752920383	32.25414772352287	8.038742777977392e-06	0.15549102993905495	0.26515383774477225	`xtol` termination condition is satisfied.	"[8.74028440e-01 4.82455393e-01 1.60526797e-01 2.83148697e-01
 1.20351318e-01 3.22541477e+01 8.03874278e-06 1.55491030e-01
 2.65153838e-01]"	"[5.24394612e-01 2.85998369e-01 1.62442718e-01 1.67915588e-01
 1.01502030e-01 3.34258486e+01 9.68426471e-06 2.08912207e-02
 1.17770669e+00]"
5	True	33.81047487258911	1058.330668461923	8.579475113681715	0.2090511918540467	0.16722064610155019	0.23454815327297093	0.2231426311999391	25.08386768884612	0.00024426588222457635	0.1721059021702661	0.0916660350383669	`xtol` termination condition is satisfied.	"[8.57947511e+00 2.09051192e-01 1.67220646e-01 2.34548153e-01
 2.23142631e-01 2.50838677e+01 2.44265882e-04 1.72105902e-01
 9.16660350e-02]"	"[1.57499415e+00 5.54179161e-01 1.70168796e-01 1.72319556e-01
 3.77479110e-01 2.37324377e+01 1.30603788e-04 1.06144225e-01
 5.59673921e+01]"
8	True	45.789326906204224	1126.5894193375416	3.5324215012707896	0.4428182435887258	0.19689781911038387	0.24276853580690955	0.44442336369506985	32.129776841747	0.00012382052278796688	0.19247823260130817	0.0317132239892936	`xtol` termination condition is satisfied.	"[3.53242150e+00 4.42818244e-01 1.96897819e-01 2.42768536e-01
 4.44423364e-01 3.21297768e+01 1.23820523e-04 1.92478233e-01
 3.17132240e-02]"	"[2.41241217e+00 1.84979281e-01 1.24682768e-01 4.39204464e-01
 2.87077142e-01 2.89453703e+01 1.59074641e-03 7.94211343e-01
 1.64486680e-02]"
