study	name	time	time_end	time_unit	route	application	measurement_type	form	substance	value	unit	comments
Wang2014	API20	0	NA	hr	oral	single dose	dosing	tablet	apixaban	5	mg	four 5-mg tablets as a single dose
Wang2014	AC50_2hr	3	NA	hr	oral	single dose	dosing	suspension	charcoal	50	g	NA
Wang2014	AC50_6hr	6	NA	hr	oral	single dose	dosing	suspension	charcoal	50	g	NA
