study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_dialysis	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_dialysis	1.0	hr	NA	4.21	6.34	2.13	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_dialysis	2.0	hr	NA	7.75	11.23	3.4800000000000004	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_dialysis	2.5	hr	NA	7.41	10.89	3.4800000000000004	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_dialysis	3.0	hr	NA	7.24	10.61	3.369999999999999	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_dialysis	4.0	hr	NA	7.47	11.17	3.7	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_dialysis	5.0	hr	NA	6.68	10.89	4.210000000000001	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_dialysis	6.0	hr	NA	6.12	10.67	4.55	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_dialysis	8.0	hr	NA	6.96	13.98	7.0200000000000005	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_dialysis	12.0	hr	NA	5.89	13.98	8.09	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_dialysis	24.0	hr	NA	3.42	9.43	6.01	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_dialysis	36.0	hr	NA	1.68	4.83	3.1500000000000004	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_dialysis	48.0	hr	NA	0.9	2.58	1.6800000000000002	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_off_dialysis	0.0	hr	NA	0.11	NA	NA	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_off_dialysis	1.0	hr	NA	4.44	2.02	2.4200000000000004	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_off_dialysis	2.0	hr	NA	7.92	4.04	3.88	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_off_dialysis	2.5	hr	NA	8.48	4.44	4.04	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_off_dialysis	3.0	hr	NA	9.04	4.72	4.319999999999999	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_off_dialysis	4.0	hr	NA	9.6	4.77	4.83	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_off_dialysis	5.0	hr	NA	8.76	4.04	4.72	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_off_dialysis	6.0	hr	NA	7.69	3.2	4.49	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_off_dialysis	8.0	hr	NA	6.57	1.91	4.66	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_off_dialysis	12.0	hr	NA	4.27	0.79	3.4799999999999995	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_off_dialysis	24.0	hr	NA	2.19	0.0	2.19	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_off_dialysis	36.0	hr	NA	0.79	0.11	0.68	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M4	plasma	LC MS/MS	M4_ED15_off_dialysis	48.0	hr	NA	0.45	0.11	0.34	NA	ng/ml	NA
Parasrampuria2015a	NA	all	10.0	ED15	concentration	edoxaban-M1	plasma	LC MS/MS	M1_ED15_dialysis	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
