study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Upreti2013	high	19.0	API10	auc_inf	apixaban	plasma	HPLC MS/MS	auc_inf_high			12.22981501632209				3.791242655059848		31.0		mole*second/meter^3	ng/ml*hr
