study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2021a	mild	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_mild	0.0	hr		0.10718	0.12703	0.01985	0.0070180348032764		IU/ml	IU/ml
Frost2021a	mild	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_mild	3.0	hr		1.63554	1.84991	0.21437	0.0757912403414801		IU/ml	IU/ml
Frost2021a	mild	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_mild	3.5	hr		1.59981	1.84594	0.24613	0.0870200960267225		IU/ml	IU/ml
Frost2021a	mild	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_mild	6.0	hr		1.15917	1.30605	0.14688	0.05192992201034		IU/ml	IU/ml
Frost2021a	mild	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_mild	12.0	hr		0.5121	0.56767	0.05557	0.0196469619152682		IU/ml	IU/ml
Frost2021a	mild	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_mild	24.0	hr		0.19055	0.24612	0.05557	0.0196469619152682		IU/ml	IU/ml
Frost2021a	mild	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_mild	48.0	hr		0.11115	0.12703	0.01588	0.0056144278426211		IU/ml	IU/ml
Frost2021a	mild	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_mild	72.0	hr		0.10718	0.12306	0.01588	0.0056144278426211		IU/ml	IU/ml
Frost2021a	mild	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_mild	96.0	hr		0.10321	0.12306	0.01985	0.0070180348032764		IU/ml	IU/ml
