study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2021a	moderate	8.0	aPTT	aPTT (change relative)		plasma	coagulation assay	aPTT_moderate	0.0	hr							percent	percent
Frost2021a	moderate	8.0	aPTT	aPTT (change relative)		plasma	coagulation assay	aPTT_moderate	3.0	hr		10.50367	12.97989	2.47622	0.875475976854876		percent	percent
Frost2021a	moderate	8.0	aPTT	aPTT (change relative)		plasma	coagulation assay	aPTT_moderate	3.5	hr		10.46533	13.20818	2.74285	0.969743917388761		percent	percent
Frost2021a	moderate	8.0	aPTT	aPTT (change relative)		plasma	coagulation assay	aPTT_moderate	6.0	hr		3.37869	6.65487	3.27618	1.15830454719387		percent	percent
Frost2021a	moderate	8.0	aPTT	aPTT (change relative)		plasma	coagulation assay	aPTT_moderate	12.0	hr		-0.47134	2.11918	2.59052	0.915887129399687		percent	percent
Frost2021a	moderate	8.0	aPTT	aPTT (change relative)		plasma	coagulation assay	aPTT_moderate	24.0	hr		-1.5427	-0.17127	1.37143	0.484873726461333		percent	percent
Frost2021a	moderate	8.0	aPTT	aPTT (change relative)		plasma	coagulation assay	aPTT_moderate	48.0	hr		0.00964	1.57154	1.5619	0.552215040767634		percent	percent
Frost2021a	moderate	8.0	aPTT	aPTT (change relative)		plasma	coagulation assay	aPTT_moderate	72.0	hr		1.86673	3.16197	1.29524	0.457936493632032		percent	percent
Frost2021a	moderate	8.0	aPTT	aPTT (change relative)		plasma	coagulation assay	aPTT_moderate	96.0	hr		-1.07616	0.67622	1.75238	0.619559890607841		percent	percent
