study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2021a	moderate	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_moderate	0.0	hr		0.10718	0.12306	0.01588	0.0056144278426211		IU/ml	IU/ml
Frost2021a	moderate	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_moderate	3.0	hr		1.86975	2.06824	0.19849	0.0701768124988589		IU/ml	IU/ml
Frost2021a	moderate	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_moderate	3.5	hr		1.84594	2.05236	0.20642	0.0729804908862637		IU/ml	IU/ml
Frost2021a	moderate	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_moderate	6.0	hr		1.11153	1.23062	0.11909	0.042104673285753		IU/ml	IU/ml
Frost2021a	moderate	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_moderate	12.0	hr		0.44461	0.52798	0.08337	0.0294757461737612		IU/ml	IU/ml
Frost2021a	moderate	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_moderate	24.0	hr		0.19452	0.25009	0.05557	0.0196469619152682		IU/ml	IU/ml
Frost2021a	moderate	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_moderate	48.0	hr		0.10718	0.131	0.02382	0.0084216417639317		IU/ml	IU/ml
Frost2021a	moderate	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_moderate	72.0	hr		0.10321	0.131	0.02779	0.009825248724587		IU/ml	IU/ml
Frost2021a	moderate	8.0	API5	Anti-factor Xa activity		plasma	coagulation assay	xa_moderate	96.0	hr		0.10321	0.12306	0.01985	0.0070180348032764		IU/ml	IU/ml
