study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2015		female	39.0	API_20	mPT		plasma	coagulation assay	mPT_female_API_20	1.0	hr		96.1968680089485	72.4832214765101	23.7136465324384	3.79722243922577		sec	sec
Frost2015		female	39.0	API_20	mPT		plasma	coagulation assay	mPT_female_API_20	1.5	hr		119.015659955257	96.6442953020134	22.3713646532436	3.58228532002428		sec	sec
Frost2015		female	39.0	API_20	mPT		plasma	coagulation assay	mPT_female_API_20	2.0	hr		119.910514541387	98.8814317673378	21.0290827740492	3.36734820082286		sec	sec
Frost2015		female	39.0	API_20	mPT		plasma	coagulation assay	mPT_female_API_20	3.0	hr		131.991051454138	109.172259507829	22.818791946309	3.65393102642485		sec	sec
Frost2015		female	39.0	API_20	mPT		plasma	coagulation assay	mPT_female_API_20	4.0	hr		131.991051454138	110.961968680089	21.029082774049	3.36734820082282		sec	sec
Frost2015		female	39.0	API_20	mPT		plasma	coagulation assay	mPT_female_API_20	6.0	hr		124.8322147651	105.59284116331	19.23937360179	3.08076537522096		sec	sec
Frost2015		female	39.0	API_20	mPT		plasma	coagulation assay	mPT_female_API_20	8.0	hr		114.541387024608	94.407158836689	20.134228187919	3.22405678802181		sec	sec
Frost2015		female	39.0	API_20	mPT		plasma	coagulation assay	mPT_female_API_20	10.0	hr		98.8814317673378	78.7472035794183	20.1342281879195	3.2240567880219		sec	sec
Frost2015		female	39.0	API_20	mPT		plasma	coagulation assay	mPT_female_API_20	12.0	hr		90.82774049217	73.8255033557047	17.0022371364653	2.72253684321848		sec	sec
Frost2015		female	39.0	API_20	mPT		plasma	coagulation assay	mPT_female_API_20	18.0	hr		69.3512304250559	58.165548098434	11.1856823266219	1.79114266001216		sec	sec
Frost2015		female	39.0	API_20	mPT		plasma	coagulation assay	mPT_female_API_20	24.0	hr		68.4563758389261	61.2975391498881	7.158836689038	1.14633130240778		sec	sec
Frost2015		female	39.0	API_20	mPT		plasma	coagulation assay	mPT_female_API_20	36.0	hr		51.9015659955257	44.2953020134228	7.6062639821029	1.21797700880827		sec	sec
Frost2015		female	39.0	API_20	mPT		plasma	coagulation assay	mPT_female_API_20	48.0	hr		55.0335570469798	51.0067114093959	4.0268456375839	0.644811357604379		sec	sec
Frost2015		female	39.0	API_20	mPT		plasma	coagulation assay	mPT_female_API_20	72.0	hr		53.6912751677852	47.8747203579418	5.8165548098434	0.931394183206324		sec	sec
Frost2015		female	39.0	API_20	mPT		plasma	coagulation assay	mPT_female_API_20	96.0	hr		55.9284116331096	50.1118568232662	5.8165548098434	0.931394183206323		sec	sec
