study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Frost2013	NA	D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	0.5	hr	NA	7.31139083483417	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	1.0	hr	NA	8.39459986519398	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	1.5	hr	NA	7.83429642766212	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	2.0	hr	NA	6.63743070401909	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	2.5	hr	NA	6.8233869414167	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	3.0	hr	NA	7.94328234724281	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	4.0	hr	NA	7.11213513653329	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	6.0	hr	NA	3.87257644921617	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	8.0	hr	NA	2.93764965196153	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	10.0	hr	NA	1.86208713666287	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D0_5	6.0	API_0_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D0_5	12.0	hr	NA	1.31825673855641	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D1	6.0	API_1	concentration	apixaban	plasma	LC MS/MS	apixaban_D1	0.5	hr	NA	14.3879857825585	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D1	6.0	API_1	concentration	apixaban	plasma	LC MS/MS	apixaban_D1	1.0	hr	NA	20.6062991327	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D1	6.0	API_1	concentration	apixaban	plasma	LC MS/MS	apixaban_D1	1.5	hr	NA	23.0144181740851	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D1	6.0	API_1	concentration	apixaban	plasma	LC MS/MS	apixaban_D1	2.0	hr	NA	21.183611352485	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D1	6.0	API_1	concentration	apixaban	plasma	LC MS/MS	apixaban_D1	2.5	hr	NA	19.2309172891016	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D1	6.0	API_1	concentration	apixaban	plasma	LC MS/MS	apixaban_D1	3.0	hr	NA	20.8929613085404	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D1	6.0	API_1	concentration	apixaban	plasma	LC MS/MS	apixaban_D1	4.0	hr	NA	17.2186857498601	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D1	6.0	API_1	concentration	apixaban	plasma	LC MS/MS	apixaban_D1	6.0	hr	NA	12.0226443461741	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D1	6.0	API_1	concentration	apixaban	plasma	LC MS/MS	apixaban_D1	8.0	hr	NA	8.87156012037961	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D1	6.0	API_1	concentration	apixaban	plasma	LC MS/MS	apixaban_D1	10.0	hr	NA	6.10942024905572	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D1	6.0	API_1	concentration	apixaban	plasma	LC MS/MS	apixaban_D1	12.0	hr	NA	3.51560440528298	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D1	6.0	API_1	concentration	apixaban	plasma	LC MS/MS	apixaban_D1	18.0	hr	NA	1.8113400926196	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D1	6.0	API_1	concentration	apixaban	plasma	LC MS/MS	apixaban_D1	24.0	hr	NA	1.78648757485205	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D2_5	6.0	API_2_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D2_5	0.5	hr	NA	31.1888958409394	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D2_5	6.0	API_2_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D2_5	1.0	hr	NA	45.2897579903621	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D2_5	6.0	API_2_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D2_5	1.5	hr	NA	49.8884487460012	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D2_5	6.0	API_2_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D2_5	2.0	hr	NA	45.2897579903621	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D2_5	6.0	API_2_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D2_5	2.5	hr	NA	45.2897579903621	NA	NA	NA	ng/ml	oral solution
Frost2013	NA	D2_5	6.0	API_2_5	concentration	apixaban	plasma	LC MS/MS	apixaban_D2_5	3.0	hr	NA	38.9045144994281	NA	NA	NA	ng/ml	oral solution
