study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Frost2013	NA	fasted	23.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fasted	0.5	hr	NA	35.4667792792793	61.9318693693694	26.4650900900901	5.51835275310283	ng/ml	oral tablet
Frost2013	NA	fasted	23.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fasted	1.0	hr	NA	96.2736486486487	140.192567567567	43.9189189189183	9.15772764439843	ng/ml	oral tablet
Frost2013	NA	fasted	23.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fasted	1.5	hr	NA	117.664977477477	164.962837837837	47.29786036036	9.86228563919381	ng/ml	oral tablet
Frost2013	NA	fasted	23.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fasted	2.0	hr	NA	136.80518018018	184.102477477477	47.297297297297	9.86216823242915	ng/ml	oral tablet
Frost2013	NA	fasted	23.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fasted	2.5	hr	NA	150.3125	195.921734234234	45.609234234234	9.51018275194318	ng/ml	oral tablet
Frost2013	NA	fasted	23.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fasted	3.0	hr	NA	154.814189189189	202.110923423423	47.296734234234	9.86205082566449	ng/ml	oral tablet
Frost2013	NA	fasted	23.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fasted	4.0	hr	NA	154.241554054054	202.664977477477	48.423423423423	10.0969817617727	ng/ml	oral tablet
Frost2013	NA	fasted	23.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fasted	6.0	hr	NA	119.314189189189	159.29054054054	39.976351351351	8.33564547816671	ng/ml	oral tablet
Frost2013	NA	fasted	23.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fasted	9.0	hr	NA	75.9279279279279	121.535472972973	45.6075450450451	9.50983053164922	ng/ml	oral tablet
Frost2013	NA	fasted	23.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fasted	12.0	hr	NA	48.8744369369369	83.2201576576577	34.3457207207208	7.16157783144903	ng/ml	oral tablet
Frost2013	NA	fasted	23.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fasted	24.0	hr	NA	18.356981981982	31.8693693693693	13.5123873873873	2.81752753859327	ng/ml	oral tablet
Frost2013	NA	fasted	23.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fasted	48.0	hr	NA	3.49324324324328	3.49324324324328	0.0	0.0	ng/ml	oral tablet
Frost2013	NA	fasted	23.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fasted	60.0	hr	NA	1.69200450450455	1.69144144144149	0.000563063063059976	0.000117406764671133	ng/ml	oral tablet
Frost2013	NA	fed	22.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fed	0.5	hr	NA	20.8271396396397	43.3502252252252	22.5230855855855	4.80193798138555	ng/ml	oral tablet
Frost2013	NA	fed	22.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fed	1.0	hr	NA	59.1126126126126	106.972409909909	47.8597972972964	10.2037430684179	ng/ml	oral tablet
Frost2013	NA	fed	22.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fed	1.5	hr	NA	85.009009009009	136.246621621621	51.237612612612	10.9238957133601	ng/ml	oral tablet
Frost2013	NA	fed	22.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fed	2.0	hr	NA	104.147522522522	149.755067567567	45.607545045045	9.72356127482437	ng/ml	oral tablet
Frost2013	NA	fed	22.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fed	2.5	hr	NA	120.471846846846	160.448761261261	39.976914414415	8.52310679084021	ng/ml	oral tablet
Frost2013	NA	fed	22.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fed	3.0	hr	NA	133.980855855855	170.579954954954	36.599099099099	7.80295414589788	ng/ml	oral tablet
Frost2013	NA	fed	22.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fed	4.0	hr	NA	154.241554054054	185.772522522522	31.530968468468	6.72242506486354	ng/ml	oral tablet
Frost2013	NA	fed	22.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fed	6.0	hr	NA	123.253378378378	148.592342342342	25.338963963964	5.40228526882612	ng/ml	oral tablet
Frost2013	NA	fed	22.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fed	9.0	hr	NA	83.2488738738739	103.517454954954	20.2685810810801	4.32127600599805	ng/ml	oral tablet
Frost2013	NA	fed	22.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fed	12.0	hr	NA	56.1942567567568	70.2697072072072	14.0754504504504	3.00089611906393	ng/ml	oral tablet
Frost2013	NA	fed	22.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fed	24.0	hr	NA	21.7347972972973	26.2381756756757	4.5033783783784	0.960123496290642	ng/ml	oral tablet
Frost2013	NA	fed	22.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fed	48.0	hr	NA	3.49436936936939	3.49324324324328	0.00112612612611018	0.000240090896793459	ng/ml	oral tablet
Frost2013	NA	fed	22.0	API_10	concentration	apixaban	plasma	LC MS/MS	apixaban_fed	60.0	hr	NA	1.12894144144144	1.12894144144144	0.0	0.0	ng/ml	oral tablet
