study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Frost2013	all	81.0	NA	species	81.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	all	81.0	NA	healthy	36.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	all	81.0	NA	sex	81.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	all	81.0	NA	age	81.0	NA	NA	31.1	NA	8.0	NA	NA	NA	yr	NA
Frost2013	all	81.0	NA	ethnicity	41.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	white
Frost2013	all	81.0	NA	ethnicity	32.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	all	81.0	NA	ethnicity	8.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	all	81.0	NA	weight	81.0	NA	NA	78.7	NA	11.2	NA	NA	NA	kg	NA
Frost2013	all	81.0	NA	bmi	81.0	NA	NA	24.5	NA	2.9	NA	NA	NA	kg/m^2	NA
Frost2013	single dose	57.0	all	age	57.0	NA	NA	30.3	NA	7.0	NA	NA	NA	yr	NA
Frost2013	single dose	57.0	all	ethnicity	30.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	white
Frost2013	single dose	57.0	all	ethnicity	19.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	single dose	57.0	all	ethnicity	8.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	single dose	57.0	all	weight	57.0	NA	NA	79.6	NA	10.6	NA	NA	NA	kg	NA
Frost2013	single dose	57.0	all	bmi	57.0	NA	NA	25.2	NA	3.1	NA	NA	NA	kg/m^2	NA
Frost2013	food effect	24.0	all	age	24.0	NA	NA	33.0	NA	10.0	NA	NA	NA	yr	NA
Frost2013	food effect	24.0	all	ethnicity	24.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	white
Frost2013	food effect	24.0	all	ethnicity	24.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	food effect	24.0	all	ethnicity	24.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	food effect	24.0	all	weight	24.0	NA	NA	76.6	NA	10.4	NA	NA	NA	kg	NA
Frost2013	food effect	24.0	all	bmi	24.0	NA	NA	24.9	NA	2.8	NA	NA	NA	kg/m^2	NA
Frost2013	fasted	24.0	food effect	species	24.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	fed	24.0	food effect	species	24.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	placebo	14.0	single dose	age	14.0	NA	NA	30.0	NA	7.0	NA	NA	NA	yr	NA
Frost2013	placebo	14.0	single dose	ethnicity	6.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	white
Frost2013	placebo	14.0	single dose	ethnicity	6.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	placebo	14.0	single dose	ethnicity	2.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	placebo	14.0	single dose	weight	14.0	NA	NA	77.3	NA	10.4	NA	NA	NA	kg	NA
Frost2013	placebo	14.0	single dose	bmi	14.0	NA	NA	25.5	NA	3.1	NA	NA	NA	kg/m^2	NA
Frost2013	D0_5	6.0	single dose	age	6.0	NA	NA	35.0	NA	5.0	NA	NA	NA	yr	NA
Frost2013	D0_5	6.0	single dose	ethnicity	2.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	white
Frost2013	D0_5	6.0	single dose	ethnicity	4.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	D0_5	6.0	single dose	weight	6.0	NA	NA	87.2	NA	14.3	NA	NA	NA	kg	NA
Frost2013	D0_5	6.0	single dose	bmi	6.0	NA	NA	25.1	NA	2.9	NA	NA	NA	kg/m^2	NA
Frost2013	D1	6.0	single dose	age	6.0	NA	NA	27.0	NA	8.0	NA	NA	NA	yr	NA
Frost2013	D1	6.0	single dose	ethnicity	1.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	white
Frost2013	D1	6.0	single dose	ethnicity	3.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	D1	6.0	single dose	ethnicity	2.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	NA
Frost2013	D1	6.0	single dose	weight	6.0	NA	NA	82.2	NA	13.5	NA	NA	NA	kg	NA
