study	individual	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_mean_pm	y_sd	y_se	y_unit	comments	yraw
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	84.9514563106796	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	47.15909090909091	NA	NA	NA	percent	NA	80.9659090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	86.084142394822	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	25.0	NA	NA	NA	percent	NA	62.5
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	87.2168284789644	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	59.09090909090908	NA	NA	NA	percent	NA	90.9090909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	87.2168284789644	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	39.48863636363632	NA	NA	NA	percent	NA	74.5738636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	88.3495145631068	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	18.18181818181816	NA	NA	NA	percent	NA	56.8181818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	90.6148867313916	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	60.795454545454476	NA	NA	NA	percent	NA	92.3295454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	90.6148867313916	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	45.454545454545396	NA	NA	NA	percent	NA	79.5454545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	91.7475728155339	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	50.56818181818184	NA	NA	NA	percent	NA	83.8068181818182
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	91.7475728155339	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	35.22727272727275	NA	NA	NA	percent	NA	71.0227272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	92.8802588996763	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	37.78409090909091	NA	NA	NA	percent	NA	73.1534090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	94.0129449838187	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	-7.386363636363683	NA	NA	NA	percent	NA	35.5113636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	94.0129449838187	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	17.329545454545396	NA	NA	NA	percent	NA	56.1079545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	95.1456310679611	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	11.363636363636317	NA	NA	NA	percent	NA	51.1363636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	96.2783171521035	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	46.30681818181816	NA	NA	NA	percent	NA	80.2556818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	97.4110032362459	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	25.852272727272762	NA	NA	NA	percent	NA	63.2102272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	98.5436893203883	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	63.35227272727275	NA	NA	NA	percent	NA	94.4602272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	99.6763754045307	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	53.125	NA	NA	NA	percent	NA	85.9375
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	99.6763754045307	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	32.67045454545459	NA	NA	NA	percent	NA	68.8920454545455
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	100.809061488673	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	51.420454545454476	NA	NA	NA	percent	NA	84.5170454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	100.809061488673	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	19.886363636363555	NA	NA	NA	percent	NA	58.2386363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	101.941747572815	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	40.34090909090908	NA	NA	NA	percent	NA	75.2840909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	103.074433656957	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	44.60227272727275	NA	NA	NA	percent	NA	78.8352272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	108.737864077669	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	49.71590909090908	NA	NA	NA	percent	NA	83.0965909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	109.870550161812	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	29.261363636363555	NA	NA	NA	percent	NA	66.0511363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	112.135922330097	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	43.75	NA	NA	NA	percent	NA	78.125
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	116.666666666666	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	31.818181818181714	NA	NA	NA	percent	NA	68.1818181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	118.932038834951	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	71.02272727272639	NA	NA	NA	percent	NA	100.852272727272
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	126.860841423948	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	120.45454545454479	NA	NA	NA	percent	NA	142.045454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	130.258899676375	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	64.2045454545454	NA	NA	NA	percent	NA	95.1704545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	131.391585760517	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	75.28409090909079	NA	NA	NA	percent	NA	104.403409090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	134.789644012945	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	26.704545454545396	NA	NA	NA	percent	NA	63.9204545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	140.453074433656	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	76.98863636363559	NA	NA	NA	percent	NA	105.823863636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	143.851132686084	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	88.92045454545399	NA	NA	NA	percent	NA	115.767045454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	146.116504854368	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	100.85227272727238	NA	NA	NA	percent	NA	125.710227272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	149.514563106796	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	60.795454545454476	NA	NA	NA	percent	NA	92.3295454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	151.77993527508	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	89.7727272727264	NA	NA	NA	percent	NA	116.477272727272
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	152.912621359223	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	36.93181818181816	NA	NA	NA	percent	NA	72.4431818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	157.443365695792	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	76.1363636363632	NA	NA	NA	percent	NA	105.113636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	164.239482200647	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	50.56818181818184	NA	NA	NA	percent	NA	83.8068181818182
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	164.239482200647	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	95.7386363636356	NA	NA	NA	percent	NA	121.448863636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	174.433656957928	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	110.22727272727238	NA	NA	NA	percent	NA	133.522727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	174.433656957928	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	86.3636363636356	NA	NA	NA	percent	NA	113.636363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	174.433656957928	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	67.61363636363632	NA	NA	NA	percent	NA	98.0113636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	176.699029126213	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	78.69318181818159	NA	NA	NA	percent	NA	107.244318181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	176.699029126213	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	82.10227272727238	NA	NA	NA	percent	NA	110.085227272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	183.495145631067	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	108.5227272727264	NA	NA	NA	percent	NA	132.102272727272
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	185.760517799352	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	28.409090909090907	NA	NA	NA	percent	NA	65.3409090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	197.087378640776	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	85.5113636363632	NA	NA	NA	percent	NA	112.926136363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	197.087378640776	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	84.65909090909079	NA	NA	NA	percent	NA	112.215909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	200.485436893203	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	76.1363636363632	NA	NA	NA	percent	NA	105.113636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	202.750809061488	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	104.2613636363632	NA	NA	NA	percent	NA	128.551136363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	208.4142394822	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	30.113636363636317	NA	NA	NA	percent	NA	66.7613636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	224.271844660194	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	95.7386363636356	NA	NA	NA	percent	NA	121.448863636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	225.404530744336	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	65.9090909090909	NA	NA	NA	percent	NA	96.5909090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	235.598705501618	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	110.22727272727238	NA	NA	NA	percent	NA	133.522727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	246.925566343042	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	119.60227272727238	NA	NA	NA	percent	NA	141.335227272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	254.854368932038	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	142.6136363636356	NA	NA	NA	percent	NA	160.511363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	257.119741100323	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	125.56818181818159	NA	NA	NA	percent	NA	146.306818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	265.04854368932	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	96.59090909090799	NA	NA	NA	percent	NA	122.15909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	270.711974110032	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	48.011363636363555	NA	NA	NA	percent	NA	81.6761363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	272.977346278317	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	101.70454545454481	NA	NA	NA	percent	NA	126.420454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	274.110032362459	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	87.21590909090799	NA	NA	NA	percent	NA	114.34659090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	277.508090614886	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	121.30681818181719	NA	NA	NA	percent	NA	142.755681818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	280.906148867313	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	116.19318181818159	NA	NA	NA	percent	NA	138.494318181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	291.100323624595	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	109.375	NA	NA	NA	percent	NA	132.8125
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	300.161812297734	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	146.0227272727264	NA	NA	NA	percent	NA	163.352272727272
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	326.213592233009	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	105.96590909090799	NA	NA	NA	percent	NA	129.97159090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	337.540453074433	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	74.43181818181719	NA	NA	NA	percent	NA	103.693181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	338.673139158576	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	143.46590909090799	NA	NA	NA	percent	NA	161.22159090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	339.805825242718	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	106.81818181818159	NA	NA	NA	percent	NA	130.681818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	345.46925566343	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	164.7727272727264	NA	NA	NA	percent	NA	178.977272727272
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	350.0	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	101.70454545454481	NA	NA	NA	percent	NA	126.420454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	373.78640776699	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	134.94318181818159	NA	NA	NA	percent	NA	154.119318181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	382.847896440129	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	148.57954545454479	NA	NA	NA	percent	NA	165.482954545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	397.57281553398	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	144.31818181818159	NA	NA	NA	percent	NA	161.931818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	414.563106796116	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	150.2840909090908	NA	NA	NA	percent	NA	166.903409090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	428.155339805825	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	146.875	NA	NA	NA	percent	NA	164.0625
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	428.155339805825	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	132.3863636363632	NA	NA	NA	percent	NA	151.988636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	438.349514563106	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	187.7840909090908	NA	NA	NA	percent	NA	198.153409090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	438.349514563106	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	170.7386363636356	NA	NA	NA	percent	NA	183.948863636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	446.278317152103	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	150.2840909090908	NA	NA	NA	percent	NA	166.903409090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	465.533980582524	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	227.84090909090799	NA	NA	NA	percent	NA	231.53409090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	484.789644012945	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	177.5568181818172	NA	NA	NA	percent	NA	189.630681818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	485.922330097087	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	124.71590909090799	NA	NA	NA	percent	NA	145.59659090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	511.974110032362	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	215.05681818181716	NA	NA	NA	percent	NA	220.880681818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	549.352750809061	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	163.92045454545402	NA	NA	NA	percent	NA	178.267045454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	551.618122977346	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	160.5113636363632	NA	NA	NA	percent	NA	175.426136363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	567.475728155339	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	173.29545454545402	NA	NA	NA	percent	NA	186.079545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	569.741100323624	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	192.045454545454	NA	NA	NA	percent	NA	201.704545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	575.404530744336	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	179.2613636363632	NA	NA	NA	percent	NA	191.051136363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	642.233009708738	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	195.45454545454479	NA	NA	NA	percent	NA	204.545454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_mPT	697.734627831715	ng/ml	mPT (change relative)	plasma	coagulation assay	mPT_vs_apixaban	157.95454545454479	NA	NA	NA	percent	NA	173.295454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	0.0	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-14.204545454545524	NA	NA	NA	percent	NA	29.8295454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	0.0	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	4.545454545454483	NA	NA	NA	percent	NA	45.4545454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	0.0	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-9.943181818181841	NA	NA	NA	percent	NA	33.3806818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	0.0	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	10.511363636363562	NA	NA	NA	percent	NA	50.4261363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	1.13268608414239	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-6.534090909090921	NA	NA	NA	percent	NA	36.2215909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	1.13268608414239	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-1.4204545454546036	NA	NA	NA	percent	NA	40.4829545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	4.53074433656958	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-13.352272727272762	NA	NA	NA	percent	NA	30.5397727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	5.66343042071197	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-4.829545454545517	NA	NA	NA	percent	NA	37.6420454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	6.79611650485438	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	4.545454545454483	NA	NA	NA	percent	NA	45.4545454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	6.79611650485438	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-0.5681818181818414	NA	NA	NA	percent	NA	41.1931818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	6.79611650485438	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-8.238636363636438	NA	NA	NA	percent	NA	34.8011363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	7.92880258899676	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	-11.647727272727245	NA	NA	NA	percent	NA	31.9602272727273
