study	individual	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_substance	y_tissue	y_method	y_label	y	y_unit	comments
Frost2014	NA	all	14.0	mAPI	24.0	hr	concentration	apixaban	plasma	LC MS/MS	apixaban_mean	52.97	ng/ml	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_mean_all	0.75	IU/mL	NA
Frost2014	NA	all	14.0	mAPI	36.0	hr	concentration	apixaban	plasma	LC MS/MS	apixaban_mean	8.08	ng/ml	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_mean_all	0.66	IU/mL	NA
Frost2014	NA	all	14.0	mRIV10	0.5	hr	concentration	rivaroxaban 	plasma	LC MS/MS	rivaroxaban 	13.97	ng/ml	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_mean_	0.35	IU/mL	n of participants is taken from Fig3
Frost2014	NA	all	14.0	mRIV10	1.0	hr	concentration	rivaroxaban 	plasma	LC MS/MS	rivaroxaban 	84.11	ng/ml	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_mean_	1.88	IU/mL	NA
Frost2014	NA	all	14.0	mRIV10	2.0	hr	concentration	rivaroxaban 	plasma	LC MS/MS	rivaroxaban 	205.36	ng/ml	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_mean_	4.11	IU/mL	NA
Frost2014	NA	all	14.0	mRIV10	3.0	hr	concentration	rivaroxaban 	plasma	LC MS/MS	rivaroxaban 	297.69	ng/ml	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_mean_	4.32	IU/mL	NA
Frost2014	NA	all	14.0	mRIV10	4.0	hr	concentration	rivaroxaban 	plasma	LC MS/MS	rivaroxaban 	231.2	ng/ml	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_mean_	3.98	IU/mL	NA
Frost2014	NA	all	14.0	mRIV10	5.0	hr	concentration	rivaroxaban 	plasma	LC MS/MS	rivaroxaban 	151.37	ng/ml	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_mean_	3.5	IU/mL	NA
Frost2014	NA	all	14.0	mRIV10	6.0	hr	concentration	rivaroxaban 	plasma	LC MS/MS	rivaroxaban 	87.98	ng/ml	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_mean_	2.69	IU/mL	NA
Frost2014	NA	all	14.0	mRIV10	8.0	hr	concentration	rivaroxaban 	plasma	LC MS/MS	rivaroxaban 	73.38	ng/ml	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_mean_	2.08	IU/mL	NA
Frost2014	NA	all	14.0	mRIV10	13.0	hr	concentration	rivaroxaban 	plasma	LC MS/MS	rivaroxaban 	52.12	ng/ml	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_mean_	0.9	IU/mL	NA
Frost2014	NA	all	14.0	mRIV10	14.0	hr	concentration	rivaroxaban 	plasma	LC MS/MS	rivaroxaban 	40.18	ng/ml	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_mean_	0.67	IU/mL	NA
Frost2014	NA	all	14.0	mRIV10	15.0	hr	concentration	rivaroxaban 	plasma	LC MS/MS	rivaroxaban 	34.88	ng/ml	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_mean_	0.49	IU/mL	NA
Frost2014	NA	all	14.0	mRIV10	16.0	hr	concentration	rivaroxaban 	plasma	LC MS/MS	rivaroxaban 	30.89	ng/ml	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_mean_	0.48	IU/mL	NA
Frost2014	NA	all	14.0	mRIV10	17.0	hr	concentration	rivaroxaban 	plasma	LC MS/MS	rivaroxaban 	29.54	ng/ml	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_mean_	0.45	IU/mL	NA
Frost2014	NA	all	14.0	mRIV10	18.0	hr	concentration	rivaroxaban 	plasma	LC MS/MS	rivaroxaban 	26.88	ng/ml	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_mean_	0.42	IU/mL	NA
Frost2014	NA	all	14.0	mRIV10	20.0	hr	concentration	rivaroxaban 	plasma	LC MS/MS	rivaroxaban 	18.9	ng/ml	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_mean_	0.4	IU/mL	NA
Frost2014	NA	all	14.0	mRIV10	24.0	hr	concentration	rivaroxaban 	plasma	LC MS/MS	rivaroxaban 	10.88	ng/ml	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_mean_	0.36	IU/mL	NA
Frost2014	NA	all	14.0	mRIV10	36.0	hr	concentration	rivaroxaban 	plasma	LC MS/MS	rivaroxaban 	4.77	ng/ml	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_mean_	0.33	IU/mL	NA
