study	individual	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_sd	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_mean_pm	y_sd	y_se	y_unit	comments
Frost2021		group_po	3.0	PO5	0.5	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	3.573543719014494e-05	3.187631275183156e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_IU	0.417391304347825		0.782608695652175		IU/ml	
Frost2021		group_po	3.0	PO5	1.0	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	0.00011917249250102155	8.815828857712623e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_IU	0.782608695652175		0.626086956521735		IU/ml	
Frost2021		group_po	3.0	PO5	2.0	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	0.00016983303728987007	0.00010684574404249793	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_IU	1.04347826086956		0.365217391304343		IU/ml	
Frost2021		group_po	3.0	PO5	3.0	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	0.00020274271290806313	0.00010638902752189359	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_IU	1.56521739130434		0.31304347826087		IU/ml	
Frost2021		group_po	3.0	PO5	4.0	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	0.00020274271290806313	8.771793395095257e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_IU	1.40869565217391		0.4695652173913		IU/ml	
Frost2021		group_po	3.0	PO5	6.0	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	0.0001373138943373652	7.273957981607769e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_IU	0.886956521739131		0.104347826086956		IU/ml	
Frost2021		group_po	3.0	PO5	8.0	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	0.00011102142362272732	5.8811613667142767e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_IU	0.730434782608696		0.156521739130435		IU/ml	
Frost2021		group_po	3.0	PO5	12.0	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	5.949714049015495e-05	2.7973669956702506e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_IU	0.365217391304348		0.156521739130436		IU/ml	
Frost2021		group_po	3.0	PO5	18.0	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	2.9375325223084004e-05	1.2673191535871187e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_IU	0.26086956521739		0.156521739130435		IU/ml	
