study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2021		group_po	3.0	PO5	concentration	apixaban	plasma	LC/MS	PO5_apixaban	0.0	hr		0.0	0.0			assumed	mole/meter^3	ng/ml
Frost2021		group_po	3.0	PO5	concentration	apixaban	plasma	LC/MS	PO5_apixaban	0.05	hr		0.0	0.0			assumed	mole/meter^3	ng/ml
Frost2021		group_po	3.0	PO5	concentration	apixaban	plasma	LC/MS	PO5_apixaban	0.166666666666667	hr		0.0	0.0			assumed	mole/meter^3	ng/ml
Frost2021		group_po	3.0	PO5	concentration	apixaban	plasma	LC/MS	PO5_apixaban	0.5	hr		3.573543719014494e-05	31.0675990983382	3.187631275183156e-05	1.8403797748042656e-05		mole/meter^3	ng/ml
Frost2021		group_po	3.0	PO5	concentration	apixaban	plasma	LC/MS	PO5_apixaban	1.0	hr		0.00011917249250102155	14.2510267030299	8.815828857712623e-05	5.089821164130054e-05		mole/meter^3	ng/ml
Frost2021		group_po	3.0	PO5	concentration	apixaban	plasma	LC/MS	PO5_apixaban	2.0	hr		0.00016983303728987007	28.9426612471675	0.00010684574404249793	6.168741908470206e-05		mole/meter^3	ng/ml
Frost2021		group_po	3.0	PO5	concentration	apixaban	plasma	LC/MS	PO5_apixaban	3.0	hr		0.00020274271290806313	44.2745184349449	0.00010638902752189359	6.142373367858781e-05		mole/meter^3	ng/ml
Frost2021		group_po	3.0	PO5	concentration	apixaban	plasma	LC/MS	PO5_apixaban	4.0	hr		0.00020274271290806313	52.8538859307923	8.771793395095257e-05	5.0643972779340366e-05		mole/meter^3	ng/ml
Frost2021		group_po	3.0	PO5	concentration	apixaban	plasma	LC/MS	PO5_apixaban	6.0	hr		0.0001373138943373652	96.519571373507	7.273957981607769e-05	4.1996215987552776e-05		mole/meter^3	ng/ml
Frost2021		group_po	3.0	PO5	concentration	apixaban	plasma	LC/MS	PO5_apixaban	8.0	hr		0.00011102142362272732	78.0382806346953	5.8811613667142767e-05	3.3954900982201085e-05		mole/meter^3	ng/ml
Frost2021		group_po	3.0	PO5	concentration	apixaban	plasma	LC/MS	PO5_apixaban	10.0	hr		7.790415802050424e-05	20.3091762090473	3.370573319123917e-05	1.946001413119565e-05		mole/meter^3	ng/ml
Frost2021		group_po	3.0	PO5	concentration	apixaban	plasma	LC/MS	PO5_apixaban	12.0	hr		5.949714049015495e-05	14.4850347101214	2.7973669956702506e-05	1.6150605879723938e-05		mole/meter^3	ng/ml
Frost2021		group_po	3.0	PO5	concentration	apixaban	plasma	LC/MS	PO5_apixaban	18.0	hr		2.9375325223084004e-05	7.67463042927429	1.2673191535871187e-05	7.31687054472692e-06		mole/meter^3	ng/ml
Frost2021		group_po	3.0	PO5	concentration	apixaban	plasma	LC/MS	PO5_apixaban	24.0	hr		2.215018304622568e-05	5.78698167695423	9.556098874399284e-06	5.517216257537106e-06		mole/meter^3	ng/ml
Frost2021		group_po	3.0	PO5	concentration	apixaban	plasma	LC/MS	PO5_apixaban	36.0	hr		9.167175739396321e-06	2.39502661998748	3.95493064693173e-06	2.2833802736323397e-06		mole/meter^3	ng/ml
Frost2021		group_po	3.0	PO5	concentration	apixaban	plasma	LC/MS	PO5_apixaban	48.0	hr		4.526079177981524e-06	1.46133894286856	1.34579856238074e-06	7.769971622655321e-07		mole/meter^3	ng/ml
Frost2021		group_po	3.0	PO5	concentration	apixaban	plasma	LC/MS	PO5_apixaban	60.0	hr		9.580598607975496e-07	1.06370187155553	1.3568517203896757e-06	7.833787060173863e-07	below lower limit of quantification	mole/meter^3	ng/ml
