study	individual	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_mean_pm	y_sd	y_se	y_unit	comments
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_ng	1.149333526338529e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_ng	7.52688172043008				ng/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_ng	2.8764401226742546e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_ng	15.0537634408601				ng/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_ng	4.603546719009989e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_ng	22.5806451612902				ng/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_ng	5.752880245348531e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_ng	30.1075268817203				ng/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_ng	7.486199455340154e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_ng	30.1075268817203				ng/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_ng	9.213306051675886e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_ng	37.6344086021508				ng/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_ng	9.784866508017214e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_ng	45.1612903225809				ng/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_ng	0.00011515079411180892	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_ng	48.9247311827957				ng/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_ng	0.00013239079700688686	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_ng	60.2150537634406				ng/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_ng	0.00013823065384341784	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_ng	52.6881720430105				ng/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_ng	0.00010337789123390883	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_ng	75.2688172043008				ng/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_ng	0.00016127945050674734	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_ng	60.2150537634406				ng/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_ng	0.00020141293472375756	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_ng	97.8494623655915				ng/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_ng	0.00021877718989195215	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_ng	94.0860215053762				ng/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_ng	0.00024179492348700327	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_ng	105.376344086021				ng/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_ng	0.00024744840191385636	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_ng	120.430107526881				ng/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_ng	0.00026490584628689013	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_ng	105.376344086021				ng/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_ng	0.00027627492927715774	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_ng	127.956989247311				ng/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_ng	0.00027608855086748207	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_ng	150.537634408602				ng/ml	
