study	individual	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_mean_pm	y_sd	y_se	y_unit	comments
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_IU	1.1555461399944136e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_IU	0.108108108108112				IU/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_IU	0.00010977688329946943	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_IU	1.24324324324324				IU/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_IU	0.00023688695869885314	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_IU	1.51351351351351				IU/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_IU	0.00027155334289868553	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_IU	1.62162162162162				IU/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_IU	0.0002657756121987138	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_IU	1.83783783783783				IU/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_IU	0.0003119974577984918	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_IU	1.78378378378378				IU/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_IU	0.0003466638419983243	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_IU	1.72972972972973				IU/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_IU	0.0003004419963985462	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_IU	2.16216216216216				IU/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_IU	0.00028888653499860284	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_IU	2.32432432432433				IU/ml	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_IU	0.00027733107359865947	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_IU	2.59459459459459				IU/ml	
