study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2021		group4	6.0	IV3_75	concentration	apixaban	plasma	LC/MS	IV3_75_apixaban	0.05	hr		0.0009006845681266876	588.999522259429	0.0003811424661702198	0.000155600760237173		mole/meter^3	ng/ml
Frost2021		group4	6.0	IV3_75	concentration	apixaban	plasma	LC/MS	IV3_75_apixaban	0.166666666666667	hr		0.0005495577475673994	290.804774482814	8.331444934840914e-05	3.401298151742611e-05		mole/meter^3	ng/ml
Frost2021		group4	6.0	IV3_75	concentration	apixaban	plasma	LC/MS	IV3_75_apixaban	0.5	hr		0.00038615052521490757	235.313860909729	0.0001259579860141001	5.142213246052753e-05		mole/meter^3	ng/ml
Frost2021		group4	6.0	IV3_75	concentration	apixaban	plasma	LC/MS	IV3_75_apixaban	1.0	hr		0.0003016316684588727	190.411636929694	0.00011275709526189771	4.603289137834081e-05		mole/meter^3	ng/ml
Frost2021		group4	6.0	IV3_75	concentration	apixaban	plasma	LC/MS	IV3_75_apixaban	2.0	hr		0.0003727614216346855	219.278559014859	0.00010444980581876171	4.2641454664791954e-05		mole/meter^3	ng/ml
Frost2021		group4	6.0	IV3_75	concentration	apixaban	plasma	LC/MS	IV3_75_apixaban	3.0	hr		0.0002274424748718085	129.154966501488	5.363471011510773e-05	2.189627871401763e-05		mole/meter^3	ng/ml
Frost2021		group4	6.0	IV3_75	concentration	apixaban	plasma	LC/MS	IV3_75_apixaban	4.0	hr		0.0002045947856116481	108.263673387405	3.1017126004031995e-05	1.2662688666248293e-05		mole/meter^3	ng/ml
Frost2021		group4	6.0	IV3_75	concentration	apixaban	plasma	LC/MS	IV3_75_apixaban	6.0	hr		0.00013877530338026703	73.4345407410224	2.1038713466354106e-05	8.589018806198107e-06		mole/meter^3	ng/ml
Frost2021		group4	6.0	IV3_75	concentration	apixaban	plasma	LC/MS	IV3_75_apixaban	8.0	hr		9.086657098063982e-05	51.5992843365084	2.142784542090185e-05	8.747881261407094e-06		mole/meter^3	ng/ml
Frost2021		group4	6.0	IV3_75	concentration	apixaban	plasma	LC/MS	IV3_75_apixaban	10.0	hr		5.74341797410888e-05	32.6144426835035	1.354393273661197e-05	5.529287385879391e-06		mole/meter^3	ng/ml
Frost2021		group4	6.0	IV3_75	concentration	apixaban	plasma	LC/MS	IV3_75_apixaban	12.0	hr		4.729016228211708e-05	17.0124777012316	1.0266271746248531e-05	4.191187889843417e-06		mole/meter^3	ng/ml
Frost2021		group4	6.0	IV3_75	concentration	apixaban	plasma	LC/MS	IV3_75_apixaban	18.0	hr		2.176495086625136e-05	12.7817758964989	6.05175402275604e-06	2.4706182340979547e-06		mole/meter^3	ng/ml
Frost2021		group4	6.0	IV3_75	concentration	apixaban	plasma	LC/MS	IV3_75_apixaban	24.0	hr		1.4209320365230206e-05	8.0574573766963	3.3259514012470513e-06	1.3578139737249991e-06		mole/meter^3	ng/ml
Frost2021		group4	6.0	IV3_75	concentration	apixaban	plasma	LC/MS	IV3_75_apixaban	36.0	hr		4.423412408128444e-06	2.98771875647813	2.0786958758283136e-06	8.486240377011905e-07		mole/meter^3	ng/ml
Frost2021		group4	6.0	IV3_75	concentration	apixaban	plasma	LC/MS	IV3_75_apixaban	48.0	hr		1.9540834796630662e-06	1.74695687281434	1.8477813142745616e-06	7.543535627036606e-07	below lower limit of quantification	mole/meter^3	ng/ml
Frost2021		group4	6.0	IV3_75	concentration	apixaban	plasma	LC/MS	IV3_75_apixaban	60.0	hr		4.1359114516668334e-07	0.625357942220745	9.473619391004439e-07	3.8675889208828726e-07	below lower limit of quantification	mole/meter^3	ng/ml
