study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Wolzt2011	NA	all	20.0	FON	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_FON	1.5	hr	NA	0.25	NA	NA	NA	µg/ml	NA
Wolzt2011	NA	all	20.0	FON	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_FON	5.0	hr	NA	0.26	NA	NA	NA	µg/ml	NA
Wolzt2011	NA	all	20.0	FON	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_FON	12.0	hr	NA	0.14	NA	NA	NA	µg/ml	NA
Wolzt2011	NA	all	20.0	ED30	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_ED30	1.5	hr	NA	0.22	NA	NA	NA	µg/ml	NA
Wolzt2011	NA	all	20.0	ED30	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_ED30	5.0	hr	NA	0.11	NA	NA	NA	µg/ml	NA
Wolzt2011	NA	all	20.0	ED30	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_ED30	12.0	hr	NA	0.0	NA	NA	NA	µg/ml	NA
Wolzt2011	NA	all	20.0	ED60	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_ED60	1.5	hr	NA	0.36	NA	NA	NA	µg/ml	NA
Wolzt2011	NA	all	20.0	ED60	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_ED60	5.0	hr	NA	0.23	NA	NA	NA	µg/ml	NA
Wolzt2011	NA	all	20.0	ED60	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_ED60	12.0	hr	NA	0.03	NA	NA	NA	µg/ml	NA
Wolzt2011	NA	all	20.0	ED120	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_ED120	1.5	hr	NA	0.86	NA	NA	NA	µg/ml	NA
Wolzt2011	NA	all	20.0	ED120	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_ED120	5.0	hr	NA	0.38	NA	NA	NA	µg/ml	NA
Wolzt2011	NA	all	20.0	ED120	Anti-factor Xa activity	NA	plasma	coagulation assay	Xa_ED120	12.0	hr	NA	0.11	NA	NA	NA	µg/ml	NA
Wolzt2011	NA	all	20.0	placebo	aPTT	NA	plasma	coagulation assay	aPTT_placebo	0.0	hr	NA	38.83	NA	NA	NA	sec	NA
Wolzt2011	NA	all	20.0	placebo	aPTT	NA	plasma	coagulation assay	aPTT_placebo	1.5	hr	NA	39.13	NA	NA	NA	sec	NA
Wolzt2011	NA	all	20.0	placebo	aPTT	NA	plasma	coagulation assay	aPTT_placebo	5.0	hr	NA	38.95	NA	NA	NA	sec	NA
Wolzt2011	NA	all	20.0	placebo	aPTT	NA	plasma	coagulation assay	aPTT_placebo	12.0	hr	NA	38.14	NA	NA	NA	sec	NA
Wolzt2011	NA	all	20.0	placebo	aPTT	NA	plasma	coagulation assay	aPTT_placebo	24.0	hr	NA	37.3	NA	NA	NA	sec	NA
Wolzt2011	NA	all	20.0	FON	aPTT	NA	plasma	coagulation assay	aPTT_FON	0.0	hr	NA	38.37	NA	NA	NA	sec	NA
Wolzt2011	NA	all	20.0	FON	aPTT	NA	plasma	coagulation assay	aPTT_FON	1.5	hr	NA	41.58	NA	NA	NA	sec	NA
Wolzt2011	NA	all	20.0	FON	aPTT	NA	plasma	coagulation assay	aPTT_FON	5.0	hr	NA	41.1	NA	NA	NA	sec	NA
