study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Wolzt2011	all	100	NA	species	100	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Wolzt2011	all	100	NA	healthy	100	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Wolzt2011	all	100	NA	ethnicity	100	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Wolzt2011	all	100	NA	sex	100	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Wolzt2011	all	100	NA	age	100	NA	NA	28.0	NA	NA	NA	18.0	55.0	yr	NA
Wolzt2011	all	100	NA	weight	100	NA	NA	77.0	NA	NA	NA	NA	NA	kg	NA
Wolzt2011	all	100	NA	bmi	100	NA	NA	24.0	NA	NA	NA	19.0	29.0	kg/m^2	NA
Wolzt2011	all	100	NA	overnight fast	100	NA	NR	NA	NA	NA	NA	NA	NA	NA	NA
