study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	0.0	hr		0.0					mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	0.16	hr		1.6167573449401523e-05	17.143	0.00010138565270393862	2.1140369967355824e-05	unclear if SE or SD in plot	mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	0.319	hr		0.00011814145810663766	64.0	0.00010138565270393862	2.1140369967355824e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	0.479	hr		0.00020146028291621326	102.857	0.00010735565407789901	2.2385201305767137e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	0.958	hr		0.00028478128400435254	140.571	0.00010138565270393862	2.1140369967355824e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	1.437	hr		0.00029846137105549517	146.857	0.00010138565270393862	2.1140369967355824e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	1.996	hr		0.00030467899891186074	150.286	0.00010735565407789901	2.2385201305767137e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	2.315	hr		0.0003121414581066377	153.143	0.00010138565270393862	2.1140369967355824e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	2.634	hr		0.00032581936887921654	160.0	0.00010735565407789901	2.2385201305767137e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	2.954	hr		0.00033452448313384115	164.0	0.00010735565407789901	2.2385201305767137e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	3.193	hr		0.00033825680087051145	165.714	0.00010734521701255996	2.2383025027203484e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	3.512	hr		0.0003419869423286181	166.857	0.00010138565270393862	2.1140369967355824e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	3.672	hr		0.00033825680087051145	165.143	0.00010138565270393862	2.1140369967355824e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	3.911	hr		0.00033452448313384115	163.429	0.00010139608976927771	2.1142546245919478e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	4.311	hr		0.00034074211099020677	166.857	0.00010735565407789901	2.2385201305767137e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	4.63	hr		0.00030965397170837865	152.571	0.00010734521701255996	2.2383025027203484e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	4.949	hr		0.000278563656147987	137.714	0.00010138565270393862	2.1140369967355824e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	5.508	hr		0.00024871817192600657	124.0	0.00010138565270393862	2.1140369967355824e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	5.987	hr		0.000232550598476605	116.571	0.00010138565270393862	2.1140369967355824e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	7.982	hr		0.00017534494015233952	90.286	0.00010139608976927771	2.1142546245919478e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	11.974	hr		0.00010321871599564746	57.143	0.00010138565270393862	2.1140369967355824e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	17.961	hr		4.22829162132753e-05	29.143	0.00010138565270393862	2.1140369967355824e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	23.947	hr		2.4872687704026116e-05	21.143	0.00010138565270393862	2.1140369967355824e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	30.014	hr		1.2435255712731231e-05	15.429	0.00010139608976927771	2.1142546245919478e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	36.001	hr		4.9749727965179545e-06	12.0	0.00010138565270393862	2.1140369967355824e-05		mole/meter^3	ng/ml
Shaikh2021		all	23.0	API5_T	concentration	apixaban	plasma	HPLC MS	apixaban_API5_T	47.975	hr		1.2426550598476605e-06	10.286	0.00010139608976927771	2.1142546245919478e-05		mole/meter^3	ng/ml
