study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Mikus2019	NA	all	18.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50	0.0	hr	NA	0.0	NA	NA	NA	pg/ml	NA
Mikus2019	NA	all	18.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50	0.25	hr	NA	251.75	104.9	146.85	NA	pg/ml	NA
Mikus2019	NA	all	18.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50	0.5	hr	NA	629.37	451.05	178.32	NA	pg/ml	NA
Mikus2019	NA	all	18.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50	0.75	hr	NA	765.73	566.43	199.3	NA	pg/ml	NA
Mikus2019	NA	all	18.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50	1.0	hr	NA	786.71	629.37	157.34	NA	pg/ml	NA
Mikus2019	NA	all	18.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50	1.25	hr	NA	797.2	639.86	157.34	NA	pg/ml	NA
Mikus2019	NA	all	18.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50	1.5	hr	NA	765.73	618.88	146.85	NA	pg/ml	NA
Mikus2019	NA	all	18.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50	2.0	hr	NA	744.76	608.39	136.37	NA	pg/ml	NA
Mikus2019	NA	all	18.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50	2.5	hr	NA	702.8	587.41	115.39	NA	pg/ml	NA
Mikus2019	NA	all	18.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50	3.0	hr	NA	671.33	534.97	136.36	NA	pg/ml	NA
Mikus2019	NA	all	18.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50	4.0	hr	NA	608.39	461.54	146.85	NA	pg/ml	NA
Mikus2019	NA	all	18.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50	6.0	hr	NA	377.62	272.73	104.89	NA	pg/ml	NA
Mikus2019	NA	all	18.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50	8.0	hr	NA	272.73	199.3	73.43	NA	pg/ml	NA
