study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Vandell2018	SLC_TT	384.0	all	ethnicity	134.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Vandell2018	SLC_TT	384.0	all	ethnicity	84.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Vandell2018	SLC_TT	384.0	all	age	384.0	NA	NA	31.4	NA	7.4	NA	NA	NA	yr	NA
Vandell2018	SLC_TT	384.0	all	weight	384.0	NA	NA	80.1	NA	12.1	NA	NA	NA	kg	NA
Vandell2018	SLC_TT	384.0	all	bmi	384.0	NA	NA	26.1	NA	3.0	NA	NA	NA	kg/m^2	NA
Vandell2018	SLC_C	74.0	all	sex	54.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Vandell2018	SLC_C	74.0	all	sex	19.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Vandell2018	SLC_C	74.0	all	ethnicity	1.0	NA	american indian	NA	NA	NA	NA	NA	NA	NA	NA
Vandell2018	SLC_C	74.0	all	ethnicity	1.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Vandell2018	SLC_C	74.0	all	ethnicity	24.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Vandell2018	SLC_C	74.0	all	ethnicity	43.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Vandell2018	SLC_C	74.0	all	ethnicity	21.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Vandell2018	SLC_C	74.0	all	age	71.0	NA	NA	29.6	NA	6.9	NA	NA	NA	yr	NA
Vandell2018	SLC_C	74.0	all	weight	71.0	NA	NA	78.8	NA	12.3	NA	NA	NA	kg	NA
Vandell2018	SLC_C	74.0	all	bmi	71.0	NA	NA	26.2	NA	3.2	NA	NA	NA	kg/m^2	NA
