study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Vandell2018	NA	ABC_CC	206.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60_CC	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
Vandell2018	NA	ABC_CC	206.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60_CC	0.25	hr	NA	7.03	25.42	18.39	NA	ng/ml	NA
Vandell2018	NA	ABC_CC	206.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60_CC	0.5	hr	NA	112.84	197.88	85.04	NA	ng/ml	NA
Vandell2018	NA	ABC_CC	206.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60_CC	1.0	hr	NA	209.46	301.43	91.97	NA	ng/ml	NA
Vandell2018	NA	ABC_CC	206.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60_CC	1.5	hr	NA	218.78	315.32	96.54	NA	ng/ml	NA
Vandell2018	NA	ABC_CC	206.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60_CC	2.0	hr	NA	207.37	290.12	82.75	NA	ng/ml	NA
Vandell2018	NA	ABC_CC	206.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60_CC	2.5	hr	NA	191.37	271.84	80.47	NA	ng/ml	NA
Vandell2018	NA	ABC_CC	206.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60_CC	3.0	hr	NA	173.07	242.04	68.97	NA	ng/ml	NA
Vandell2018	NA	ABC_CC	206.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60_CC	3.5	hr	NA	159.38	223.73	64.35	NA	ng/ml	NA
Vandell2018	NA	ABC_CC	206.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60_CC	4.0	hr	NA	145.7	198.56	52.86	NA	ng/ml	NA
Vandell2018	NA	ABC_CC	206.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60_CC	5.0	hr	NA	111.4	161.96	50.56	NA	ng/ml	NA
Vandell2018	NA	ABC_CC	206.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60_CC	6.0	hr	NA	100.1	132.27	32.17	NA	ng/ml	NA
Vandell2018	NA	ABC_CC	206.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60_CC	8.0	hr	NA	70.58	88.97	18.39	NA	ng/ml	NA
Vandell2018	NA	ABC_CC	206.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60_CC	12.0	hr	NA	36.86	NA	NA	NA	ng/ml	NA
Vandell2018	NA	ABC_CC	206.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60_CC	16.0	hr	NA	19.02	NA	NA	NA	ng/ml	NA
Vandell2018	NA	ABC_CC	206.0	ED60	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED60_CC	24.0	hr	NA	12.01	NA	NA	NA	ng/ml	NA
