study	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_substance	y_tissue	y_method	y_label	y	y_unit	comments
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	53.2894736842105	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	0.931263858093126	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	57.2368421052631	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	0.997782705099778	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	60.1973684210526	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.01995565410199	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	61.1842105263157	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	0.798226164079823	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	63.1578947368421	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	0.842572062084258	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	65.1315789473684	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	0.931263858093126	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	67.1052631578947	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.06430155210643	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	71.0526315789473	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.13082039911308	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	75.0	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.08647450110864	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	76.9736842105263	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.24168514412416	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	75.9868421052631	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.35254988913525	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	88.8157894736842	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.26385809312638	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	89.8026315789473	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.39689578713968	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	88.8157894736842	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.55210643015521	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	93.75	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.35254988913525	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	100.657894736842	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.37472283813747	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	96.7105263157894	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.61862527716186	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	96.7105263157894	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.68514412416851	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	103.618421052631	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.59645232815964	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	105.592105263157	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.52993348115299	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	108.552631578947	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.59645232815964	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	107.565789473684	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.68514412416851	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	107.565789473684	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.81818181818181	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	105.592105263157	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.03991130820399	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	111.513157894736	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.88470066518847	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	111.513157894736	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.86252771618625	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	113.486842105263	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.70731707317073	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	122.368421052631	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.86252771618625	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	117.434210526315	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.01773835920177	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	125.328947368421	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.0620842572062	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	125.328947368421	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.9290465631929	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	131.25	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.03991130820399	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	138.157894736842	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	1.95121951219512	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	136.184210526315	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.0620842572062	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	132.236842105263	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.19512195121951	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	138.157894736842	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.21729490022172	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	143.092105263157	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.19512195121951	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	151.973684210526	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.17294900221729	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	145.065789473684	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.39467849223946	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	149.013157894736	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.28381374722838	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	151.973684210526	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.37250554323725	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	151.973684210526	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.46119733924611	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	164.802631578947	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.39467849223946	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	165.78947368421	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.48337028824833	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	154.934210526315	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.81596452328159	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	166.776315789473	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.59423503325942	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	172.697368421052	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.52771618625277	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	174.671052631578	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.50554323725055	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	173.684210526315	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.63858093126385	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	168.75	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.68292682926829	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	172.697368421052	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.79379157427937	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	167.763157894736	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.88248337028824	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	186.513157894736	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.68292682926829	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	181.578947368421	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.81596452328159	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	184.53947368421	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.88248337028824	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	174.671052631578	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.10421286031042	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	177.631578947368	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.10421286031042	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	180.592105263157	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.10421286031042	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	190.460526315789	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.0820399113082	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	190.460526315789	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.19290465631929	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	193.421052631578	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.30376940133037	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	198.355263157894	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.0820399113082	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	207.236842105263	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	2.9490022172949	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	200.328947368421	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.32594235033259	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	204.276315789473	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.25942350332594	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	205.263157894736	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.2150776053215	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	211.184210526315	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.34811529933481	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	213.157894736842	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.43680709534368	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	213.157894736842	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.28159645232815	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	214.144736842105	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.2150776053215	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	219.078947368421	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.23725055432372	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	223.026315789473	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.19290465631929	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	216.118421052631	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.5920177383592	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	220.065789473684	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.56984478935698	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	231.907894736842	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.34811529933481	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	238.815789473684	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.25942350332594	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	225.0	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.61419068736141	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	228.947368421052	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.56984478935698	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	221.052631578947	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.74722838137472	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	218.092105263157	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.8580931263858	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	237.828947368421	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.65853658536585	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	245.723684210526	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.45898004434589	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	248.684210526315	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.50332594235033	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	241.776315789473	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.74722838137472	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	241.776315789473	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.83592017738359	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	237.828947368421	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.14634146341463	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	244.736842105263	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.03547671840354	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	254.605263157894	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.90243902439024	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	258.552631578947	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.83592017738359	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	266.447368421052	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.76940133037694	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	272.368421052631	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.81374722838137	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	246.710526315789	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.2350332594235	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	250.657894736842	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.27937915742793	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	266.447368421052	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	3.99113082039911	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	269.407894736842	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.1019955654102	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	262.5	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.30155210643015	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	264.473684210526	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.27937915742793	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	269.407894736842	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.25720620842572	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	273.355263157894	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.19068736141906	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	281.25	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.12416851441241	IU/ml	NA
Cui2013	NA	12	API10	NA	day	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_antiXa	267.434210526315	ng/ml	Anti-factor Xa activity	antiXa	plasma	coagulation assay	antiXa_vs_apixaban	4.63414634146341	IU/ml	NA
