study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Samama2010	NA	all	10.0	ED60	prothrombin time (change relative)	NA	plasma	coagulation assay	PT_ED60	0.0	hr	NA	100.0	NA	NA	NA	percent	NA
Samama2010	NA	all	10.0	ED60	prothrombin time (change relative)	NA	plasma	coagulation assay	PT_ED60	2.0	hr	NA	43.75	NA	NA	NA	percent	NA
Samama2010	NA	all	10.0	ED60	prothrombin time (change relative)	NA	plasma	coagulation assay	PT_ED60	4.0	hr	NA	47.66	NA	NA	NA	percent	NA
Samama2010	NA	all	10.0	ED60	prothrombin time (change relative)	NA	plasma	coagulation assay	PT_ED60	12.0	hr	NA	81.25	NA	NA	NA	percent	NA
Samama2010	NA	all	10.0	DAL	prothrombin time (change relative)	NA	plasma	coagulation assay	PT_DAL	0.0	hr	NA	102.34	NA	NA	NA	percent	NA
Samama2010	NA	all	10.0	DAL	prothrombin time (change relative)	NA	plasma	coagulation assay	PT_DAL	2.0	hr	NA	100.78	NA	NA	NA	percent	NA
Samama2010	NA	all	10.0	DAL	prothrombin time (change relative)	NA	plasma	coagulation assay	PT_DAL	4.0	hr	NA	99.22	NA	NA	NA	percent	NA
Samama2010	NA	all	10.0	DAL	prothrombin time (change relative)	NA	plasma	coagulation assay	PT_DAL	12.0	hr	NA	104.69	NA	NA	NA	percent	NA
Samama2010	NA	all	10.0	XIM	prothrombin time (change relative)	NA	plasma	coagulation assay	PT_XIM	0.0	hr	NA	102.34	NA	NA	NA	percent	NA
Samama2010	NA	all	10.0	XIM	prothrombin time (change relative)	NA	plasma	coagulation assay	PT_XIM	2.0	hr	NA	86.72	NA	NA	NA	percent	NA
Samama2010	NA	all	10.0	XIM	prothrombin time (change relative)	NA	plasma	coagulation assay	PT_XIM	4.0	hr	NA	84.38	NA	NA	NA	percent	NA
Samama2010	NA	all	10.0	XIM	prothrombin time (change relative)	NA	plasma	coagulation assay	PT_XIM	12.0	hr	NA	98.44	NA	NA	NA	percent	NA
Samama2010	NA	all	10.0	placebo	prothrombin time (change relative)	NA	plasma	coagulation assay	PT_placebo	0.0	hr	NA	103.13	NA	NA	NA	percent	NA
Samama2010	NA	all	10.0	placebo	prothrombin time (change relative)	NA	plasma	coagulation assay	PT_placebo	2.0	hr	NA	100.0	NA	NA	NA	percent	NA
Samama2010	NA	all	10.0	placebo	prothrombin time (change relative)	NA	plasma	coagulation assay	PT_placebo	4.0	hr	NA	101.56	NA	NA	NA	percent	NA
Samama2010	NA	all	10.0	placebo	prothrombin time (change relative)	NA	plasma	coagulation assay	PT_placebo	12.0	hr	NA	102.34	NA	NA	NA	percent	NA
