study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Upreti2013	reference	16.0	API10	cumulative amount	apixaban	plasma	calculated	cumulative amount_reference	0.0	hr	0.0								mole	mg
Upreti2013	reference	16.0	API10	cumulative amount	apixaban	plasma	calculated	cumulative amount_reference	72.0	hr	3.330019586507073e-06				1.6983099891186073e-06			time assumed	mole	mg
