study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Upreti2013	reference	16.0	API10	clearance_renal	apixaban	plasma	HPLC MS/MS	clearance_renal_reference			4.570184983677912e-07				2.0565832426550604e-07		45.0		meter^3*mole/kilogram/second	ml/min
