study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2015		male	40.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_male1_API_20	1.0	hr		138.402457757296	216.97268625192	78.570228494624	12.4230439161437		ng/ml	ng/ml
Frost2015		male	40.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_male1_API_20	1.5	hr		182.157258064516	258.050115207373	75.892857142857	11.9997143354603		ng/ml	ng/ml
Frost2015		male	40.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_male1_API_20	2.0	hr		201.804915514592	216.984687019969	15.179771505377	2.40013261589571		ng/ml	ng/ml
Frost2015		male	40.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_male1_API_20	3.0	hr		243.778801843317	292.88594470046	49.107142857143	7.76452104059203		ng/ml	ng/ml
Frost2015		male	40.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_male1_API_20	4.0	hr		274.144345238095	335.752688172043	61.608342933948	9.74113432700081		ng/ml	ng/ml
Frost2015		male	40.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_male1_API_20	6.0	hr		230.413546466973	283.092117895545	52.678571428572	8.32921347990788		ng/ml	ng/ml
Frost2015		male	40.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_male1_API_20	8.0	hr		186.682747695852	235.78869047619	49.105942780338	7.76433129178848		ng/ml	ng/ml
Frost2015		male	40.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_male1_API_20	10.0	hr		143.842405913978	185.807891705069	41.965485791091	6.63532591076403		ng/ml	ng/ml
Frost2015		male	40.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_male1_API_20	12.0	hr		118.861607142857	155.469950076804	36.608342933947	5.78828725179018		ng/ml	ng/ml
Frost2015		male	40.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_male1_API_20	18.0	hr		67.1322964669739	90.3453821044547	23.2130856374808	3.67031110674905		ng/ml	ng/ml
Frost2015		male	40.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_male1_API_20	24.0	hr		53.7970430107527	75.2244143625192	21.4273713517665	3.38796488709116		ng/ml	ng/ml
Frost2015		male	40.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_male1_API_20	36.0	hr		15.5133928571428	31.5848214285715	16.0714285714287	2.54111597692104		ng/ml	ng/ml
Frost2015		male	40.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_male1_API_20	48.0	hr		9.37620007680499	23.6619143625192	14.2857142857142	2.25876975726312		ng/ml	ng/ml
Frost2015		male	40.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_male1_API_20	72.0	hr		4.24227150537637	14.0625	9.82022849462363	1.55271445931486		ng/ml	ng/ml
Frost2015		male	40.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_male1_API_20	96.0	hr		5.35834293394782	12.5012000768049	7.14285714285708	1.12938487863155		ng/ml	ng/ml
