study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Bashir2018		all	12.0	API10, TAC5	concentration	apixaban	plasma	HPLC MS	apixaban_API10, TAC5	0.0	hr		0.0					mole/meter^3	ng/ml
Bashir2018		all	12.0	API10, TAC5	concentration	apixaban	plasma	HPLC MS	apixaban_API10, TAC5	1.0	hr		0.0002239912948857454					mole/meter^3	ng/ml
Bashir2018		all	12.0	API10, TAC5	concentration	apixaban	plasma	HPLC MS	apixaban_API10, TAC5	2.0	hr		0.0002812622415669206					mole/meter^3	ng/ml
Bashir2018		all	12.0	API10, TAC5	concentration	apixaban	plasma	HPLC MS	apixaban_API10, TAC5	3.0	hr		0.0003410772578890098					mole/meter^3	ng/ml
Bashir2018		all	12.0	API10, TAC5	concentration	apixaban	plasma	HPLC MS	apixaban_API10, TAC5	4.0	hr		0.00027617192600652886					mole/meter^3	ng/ml
Bashir2018		all	12.0	API10, TAC5	concentration	apixaban	plasma	HPLC MS	apixaban_API10, TAC5	6.0	hr		0.00021126441784548422					mole/meter^3	ng/ml
Bashir2018		all	12.0	API10, TAC5	concentration	apixaban	plasma	HPLC MS	apixaban_API10, TAC5	12.0	hr		8.781501632208923e-05					mole/meter^3	ng/ml
Bashir2018		all	12.0	API10, TAC5	concentration	apixaban	plasma	HPLC MS	apixaban_API10, TAC5	24.0	hr		3.054406964091404e-05					mole/meter^3	ng/ml
Bashir2018		all	12.0	API10, TAC5	concentration	apixaban	plasma	HPLC MS	apixaban_API10, TAC5	48.0	hr		0.0					mole/meter^3	ng/ml
Bashir2018		all	12.0	API10, TAC5	concentration	apixaban	plasma	HPLC MS	apixaban_API10, TAC5	72.0	hr		0.0					mole/meter^3	ng/ml
