study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	mean_pm	mean_sd	mean_se	comments	mean_unit
Tirona2018		nafld	22.0	API2.5, ROS5	concentration	apixaban	plasma	LC MS/MS	nafld_apixaban	0.0	hr	0.0					mole/meter^3
Tirona2018		nafld	22.0	API2.5, ROS5	concentration	apixaban	plasma	LC MS/MS	nafld_apixaban	0.5	hr	3.5935580209258325e-05	11.5868051879679	5.027874502796834e-05	1.0719464457423935e-05		mole/meter^3
Tirona2018		nafld	22.0	API2.5, ROS5	concentration	apixaban	plasma	LC MS/MS	nafld_apixaban	1.0	hr	0.0001172764830308246	44.0407895828624	0.00010052244242652231	2.1431456735150164e-05		mole/meter^3
Tirona2018		nafld	22.0	API2.5, ROS5	concentration	apixaban	plasma	LC MS/MS	nafld_apixaban	2.0	hr	0.00014286869849409008	57.5806650052503	8.235024657615844e-05	1.755713156209813e-05		mole/meter^3
Tirona2018		nafld	22.0	API2.5, ROS5	concentration	apixaban	plasma	LC MS/MS	nafld_apixaban	4.0	hr	0.0001537942705748311	62.0069756595832	8.841348646451503e-05	1.884981864973167e-05		mole/meter^3
Tirona2018		nafld	22.0	API2.5, ROS5	concentration	apixaban	plasma	LC MS/MS	nafld_apixaban	6.0	hr	0.0001090271966450011	45.3718301235189	4.8243061886259835e-05	1.0285455353338642e-05		mole/meter^3
Tirona2018		nafld	22.0	API2.5, ROS5	concentration	apixaban	plasma	LC MS/MS	nafld_apixaban	8.0	hr	7.968456965533057e-05	32.8765869053307	3.81610271586072e-05	8.13595832708096e-06		mole/meter^3
Tirona2018		nafld	22.0	API2.5, ROS5	concentration	apixaban	plasma	LC MS/MS	nafld_apixaban	10.0	hr	6.019152086998934e-05	25.2957788389732	2.411276903577756e-05	5.140859631745158e-06		mole/meter^3
Tirona2018		nafld	22.0	API2.5, ROS5	concentration	apixaban	plasma	LC MS/MS	nafld_apixaban	12.0	hr	4.669800969994146e-05	18.8960832730092	2.6148452177484103e-05	5.574868735830033e-06		mole/meter^3
