study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2015a		group2	18.0	API10_D1_B	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D1_B	1.0	hr		0.0001273993471164309	103.86	9.862894450489664e-05			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D1_B	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D1_B	2.0	hr		0.0002683286180631121	184.174	0.00013248531011969533			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D1_B	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D1_B	3.0	hr		0.0003095473340587595	282.988	0.0003063133841131665			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D1_B	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D1_B	4.0	hr		0.00030069640914036995	282.87	0.00031490750816104456			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D1_B	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D1_B	6.0	hr		0.0002321479869423286	168.752	0.00013510337323177366			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D1_B	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D1_B	8.0	hr		0.0001897867247007617	134.061	0.00010196735582154517			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D1_B	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D1_B	12.0	hr		0.00010682263329706204	82.228	7.212840043525571e-05			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D1_B	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D1_B	24.0	hr		4.249401523394995e-05	28.343	1.918824809575626e-05			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D1_B	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D1_B	36.0	hr		1.8957562568008706e-05	15.017	1.372361262241567e-05			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D1_B	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D1_B	48.0	hr		1.300108813928183e-05	10.007	8.776931447225246e-06			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D1_B	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D1_B	60.0	hr		7.725788900979326e-06	6.481	6.37867247007617e-06			mole/meter^3	ng/ml
Frost2015a		group2	18.0	API10_D1_B	concentration	apixaban	plasma	HPLC MS	apixaban_API10_D1_B	72.0	hr		6.857453754080522e-06	5.752	5.660500544069641e-06			mole/meter^3	ng/ml
