study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Lenard2025		all	12.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50_1	0.0	hr		1.5321001088139283e-08					mole/meter^3	pg/ml
Lenard2025		all	12.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50_1	0.25	hr		5.309902067464636e-07	384.73	3.0628944504896626e-07			mole/meter^3	pg/ml
Lenard2025		all	12.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50_1	0.5	hr		1.0788900979325353e-06	651.3	3.385201305767137e-07			mole/meter^3	pg/ml
Lenard2025		all	12.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50_1	0.75	hr		1.41721436343852e-06	850.94	4.3466811751904243e-07			mole/meter^3	pg/ml
Lenard2025		all	12.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50_1	1.0	hr		1.5621980413492927e-06	925.19	4.5127312295973887e-07			mole/meter^3	pg/ml
Lenard2025		all	12.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50_1	1.5	hr		1.513449401523395e-06	850.94	3.3843307943416775e-07			mole/meter^3	pg/ml
Lenard2025		all	12.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50_1	2.0	hr		1.5129488574537541e-06	872.98	3.868988030467899e-07			mole/meter^3	pg/ml
Lenard2025		all	12.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50_1	2.5	hr		1.5447878128400435e-06	850.57	3.0628944504896626e-07			mole/meter^3	pg/ml
Lenard2025		all	12.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50_1	3.0	hr		1.3509466811751904e-06	746.68	2.7403699673558204e-07			mole/meter^3	pg/ml
Lenard2025		all	12.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50_1	3.5	hr		1.2860718171926009e-06	694.65	2.2568008705114236e-07			mole/meter^3	pg/ml
Lenard2025		all	12.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50_1	4.0	hr		1.1728182807399348e-06	642.62	2.2570184983677916e-07			mole/meter^3	pg/ml
Lenard2025		all	12.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50_1	5.0	hr		1.0914254624591949e-06	612.62	2.418063112078346e-07			mole/meter^3	pg/ml
Lenard2025		all	12.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50_1	6.0	hr		8.649401523394994e-07	478.92	1.7732317736670297e-07			mole/meter^3	pg/ml
Lenard2025		all	12.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50_1	8.0	hr		6.214363438520131e-07	367.03	1.7732317736670286e-07			mole/meter^3	pg/ml
Lenard2025		all	12.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50_1	10.0	hr		4.7475516866158873e-07	262.6	9.673558215451581e-08			mole/meter^3	pg/ml
Lenard2025		all	12.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50_1	12.0	hr		3.603264417845484e-07	202.61	8.060935799782377e-08			mole/meter^3	pg/ml
Lenard2025		all	12.0	API25, RIV25, EDO50	concentration	apixaban	plasma	HPLC MS/MS	apixaban_API25, RIV25, EDO50_1	24.0	hr		9.264417845484222e-08	49.98	1.612622415669205e-08			mole/meter^3	pg/ml
