study	name	time	time_end	time_unit	route	application	measurement_type	form	substance	value	unit	comments
Frost2015a	API10_D1_A	0	NA	hr	oral	single dose	dosing	tablet	apixaban	10	mg	NA
Frost2015a	API10_D1_B	0	NA	hr	oral	single dose	dosing	tablet	apixaban	10	mg	NA
Frost2015a	API10_D7	168	NA	hr	oral	single dose	dosing	tablet	apixaban	10	mg	NA
Frost2015a	API10_D11	264	NA	hr	oral	single dose	dosing	tablet	apixaban	10	mg	NA
Frost2015a	KET400	96 | 120 | 144 | 168 | 192 | 216	NA	hr	oral	single dose	dosing	tablet	ketoconazole	400	mg	NA
Frost2015a	DIL360	96 | 120 | 144 | 168 | 192 | 216 | 240 | 264 | 288 | 312	NA	hr	oral	single dose	dosing	tablet	diltiazem	360	mg	NA
