study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Frost2015a	all	38.0	NA	species	12.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015a	all	38.0	NA	fasting	12.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	fast (except for water) from 10 h before until 4 h after
Frost2015a	all	38.0	NA	healthy	12.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015a	all	38.0	NA	sex	38.0	NA	MF	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015a	group1	20.0	all	sex	20.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015a	group1	20.0	all	age	20.0	NA	NA	29.0	NA	6.0	NA	21.0	45.0	yr	NA
Frost2015a	group1	20.0	all	ethnicity	7.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015a	group1	20.0	all	ethnicity	10.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015a	group1	20.0	all	ethnicity	3.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015a	group1	20.0	all	weight	20.0	NA	NA	79.0	NA	11.0	NA	64.0	107.0	kg	NA
Frost2015a	group1	20.0	all	bmi	20.0	NA	NA	25.0	NA	3.0	NA	20.0	30.0	kg/m^2	NA
Frost2015a	group2	18.0	all	sex	13.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015a	group2	18.0	all	age	18.0	NA	NA	29.0	NA	7.0	NA	22.0	45.0	yr	NA
Frost2015a	group2	18.0	all	ethnicity	7.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015a	group2	18.0	all	ethnicity	10.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015a	group2	18.0	all	ethnicity	1.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015a	group2	18.0	all	weight	18.0	NA	NA	78.0	NA	16.0	NA	53.0	109.0	kg	NA
Frost2015a	group2	18.0	all	bmi	18.0	NA	NA	26.0	NA	3.0	NA	21.0	30.0	kg/m^2	NA
