study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Parasrampuria2015	NA	study2	9.0	ED30_E	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_E	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
Parasrampuria2015	NA	study2	9.0	ED30_E	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_E	0.25	hr	NA	10.99	34.34	23.35	NA	ng/ml	NA
Parasrampuria2015	NA	study2	9.0	ED30_E	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_E	0.5	hr	NA	64.56	106.46	41.89999999999999	NA	ng/ml	NA
Parasrampuria2015	NA	study2	9.0	ED30_E	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_E	0.75	hr	NA	133.24	210.16	76.91999999999999	NA	ng/ml	NA
Parasrampuria2015	NA	study2	9.0	ED30_E	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_E	1.0	hr	NA	135.3	211.54	76.23999999999998	NA	ng/ml	NA
Parasrampuria2015	NA	study2	9.0	ED30_E	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_E	1.5	hr	NA	130.49	186.13	55.639999999999986	NA	ng/ml	NA
Parasrampuria2015	NA	study2	9.0	ED30_E	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_E	2.0	hr	NA	112.64	149.04	36.39999999999999	NA	ng/ml	NA
Parasrampuria2015	NA	study2	9.0	ED30_E	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_E	4.0	hr	NA	85.16	105.08	19.92	NA	ng/ml	NA
Parasrampuria2015	NA	study2	9.0	ED30_E	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_E	6.0	hr	NA	65.93	76.24	10.309999999999988	NA	ng/ml	NA
Parasrampuria2015	NA	study2	9.0	ED30_E	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_E	8.0	hr	NA	45.33	50.14	4.810000000000002	NA	ng/ml	NA
Parasrampuria2015	NA	study2	9.0	ED30_E	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_E	12.0	hr	NA	19.23	NA	NA	NA	ng/ml	NA
Parasrampuria2015	NA	study2	9.0	ED30_E	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_E	16.0	hr	NA	9.62	NA	NA	NA	ng/ml	NA
Parasrampuria2015	NA	study2	9.0	ED30_E	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_E	24.0	hr	NA	4.81	NA	NA	NA	ng/ml	NA
Parasrampuria2015	NA	study2	9.0	ED30_F	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_F	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
Parasrampuria2015	NA	study2	9.0	ED30_F	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_F	3.0	hr	NA	4.81	7.55	2.74	NA	ng/ml	NA
Parasrampuria2015	NA	study2	9.0	ED30_F	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_F	6.0	hr	NA	6.18	9.62	3.4399999999999995	NA	ng/ml	NA
Parasrampuria2015	NA	study2	9.0	ED30_F	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_F	9.0	hr	NA	5.49	8.93	3.4399999999999995	NA	ng/ml	NA
Parasrampuria2015	NA	study2	9.0	ED30_F	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_F	12.0	hr	NA	4.81	NA	NA	NA	ng/ml	NA
Parasrampuria2015	NA	study2	9.0	ED30_F	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_F	15.0	hr	NA	4.81	NA	NA	NA	ng/ml	NA
Parasrampuria2015	NA	study2	9.0	ED30_F	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_F	18.0	hr	NA	4.12	NA	NA	NA	ng/ml	NA
Parasrampuria2015	NA	study2	9.0	ED30_F	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_F	21.0	hr	NA	4.12	NA	NA	NA	ng/ml	NA
Parasrampuria2015	NA	study2	9.0	ED30_F	concentration	edoxaban	plasma	LC MS/MS	edoxaban_ED30_F	24.0	hr	NA	3.43	NA	NA	NA	ng/ml	NA
