study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2018		japanese	12.0	API10	concentration	apixaban	plasma	LC MS/MS	japanese_API10	0.5	hr		8.030467899891186e-05					mole/meter^3	ng/ml
Frost2018		japanese	12.0	API10	concentration	apixaban	plasma	LC MS/MS	japanese_API10	1.0	hr		0.00018874863982589775					mole/meter^3	ng/ml
Frost2018		japanese	12.0	API10	concentration	apixaban	plasma	LC MS/MS	japanese_API10	1.5	hr		0.00026313384113166484					mole/meter^3	ng/ml
Frost2018		japanese	12.0	API10	concentration	apixaban	plasma	LC MS/MS	japanese_API10	2.0	hr		0.00031817192600652885					mole/meter^3	ng/ml
Frost2018		japanese	12.0	API10	concentration	apixaban	plasma	LC MS/MS	japanese_API10	2.5	hr		0.00034985854189336236					mole/meter^3	ng/ml
Frost2018		japanese	12.0	API10	concentration	apixaban	plasma	LC MS/MS	japanese_API10	3.0	hr		0.0003847225244831339					mole/meter^3	ng/ml
Frost2018		japanese	12.0	API10	concentration	apixaban	plasma	LC MS/MS	japanese_API10	4.0	hr		0.00037569096844396085					mole/meter^3	ng/ml
Frost2018		japanese	12.0	API10	concentration	apixaban	plasma	LC MS/MS	japanese_API10	6.0	hr		0.00027593035908596303					mole/meter^3	ng/ml
Frost2018		japanese	12.0	API10	concentration	apixaban	plasma	LC MS/MS	japanese_API10	8.0	hr		0.00020267682263329706					mole/meter^3	ng/ml
Frost2018		japanese	12.0	API10	concentration	apixaban	plasma	LC MS/MS	japanese_API10	10.0	hr		0.00013536452665941244					mole/meter^3	ng/ml
Frost2018		japanese	12.0	API10	concentration	apixaban	plasma	LC MS/MS	japanese_API10	12.0	hr		9.26006528835691e-05					mole/meter^3	ng/ml
Frost2018		japanese	12.0	API10	concentration	apixaban	plasma	LC MS/MS	japanese_API10	18.0	hr		4.6507072905331885e-05					mole/meter^3	ng/ml
Frost2018		japanese	12.0	API10	concentration	apixaban	plasma	LC MS/MS	japanese_API10	24.0	hr		3.257889009793254e-05					mole/meter^3	ng/ml
Frost2018		japanese	12.0	API10	concentration	apixaban	plasma	LC MS/MS	japanese_API10	36.0	hr		7.312295973884657e-06					mole/meter^3	ng/ml
Frost2018		japanese	12.0	API10	concentration	apixaban	plasma	LC MS/MS	japanese_API10	48.0	hr		4.330794341675735e-06					mole/meter^3	ng/ml
