study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
He2017	NA	group60	13.0	EDO60	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO60	0.0	hr	NA	12.72	NA	NA	NA	ng/ml	NA
He2017	NA	group60	13.0	EDO60	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO60	0.5	hr	NA	134.28	254.42	120.14	NA	ng/ml	NA
He2017	NA	group60	13.0	EDO60	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO60	1.0	hr	NA	224.73	319.43	94.7	NA	ng/ml	NA
He2017	NA	group60	13.0	EDO60	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO60	1.5	hr	NA	224.73	296.82	72.09	NA	ng/ml	NA
He2017	NA	group60	13.0	EDO60	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO60	2.0	hr	NA	217.67	274.2	56.53	NA	ng/ml	NA
He2017	NA	group60	13.0	EDO60	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO60	2.5	hr	NA	210.6	268.55	57.95	NA	ng/ml	NA
He2017	NA	group60	13.0	EDO60	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO60	3.0	hr	NA	193.64	247.35	53.71	NA	ng/ml	NA
He2017	NA	group60	13.0	EDO60	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO60	4.0	hr	NA	155.48	197.88	42.4	NA	ng/ml	NA
He2017	NA	group60	13.0	EDO60	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO60	5.0	hr	NA	125.8	152.65	26.85	NA	ng/ml	NA
He2017	NA	group60	13.0	EDO60	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO60	6.0	hr	NA	98.94	124.38	25.44	NA	ng/ml	NA
He2017	NA	group60	13.0	EDO60	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO60	8.0	hr	NA	73.5	87.63	14.13	NA	ng/ml	NA
He2017	NA	group60	13.0	EDO60	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO60	10.0	hr	NA	52.3	63.6	11.3	NA	ng/ml	NA
He2017	NA	group60	13.0	EDO60	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO60	12.0	hr	NA	36.75	46.64	9.89	NA	ng/ml	NA
He2017	NA	group60	13.0	EDO60	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO60	14.0	hr	NA	28.27	35.34	7.07	NA	ng/ml	NA
He2017	NA	group60	13.0	EDO60	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO60	22.0	hr	NA	12.72	19.79	7.07	NA	ng/ml	NA
He2017	NA	group60	13.0	EDO60	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO60	24.0	hr	NA	12.72	18.37	5.65	NA	ng/ml	NA
He2017	NA	group60	13.0	EDO60	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO60	28.0	hr	NA	9.89	19.79	9.9	NA	ng/ml	NA
He2017	NA	group60	13.0	EDO60	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO60	32.0	hr	NA	5.65	31.1	25.45	NA	ng/ml	NA
He2017	NA	group60	13.0	EDO60	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO60	36.0	hr	NA	4.24	NA	NA	NA	ng/ml	NA
He2017	NA	group60	13.0	EDO60	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO60	48.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
He2017	NA	group90	15.0	EDO90	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO90	0.0	hr	NA	21.2	29.68	8.48	NA	ng/ml	NA
He2017	NA	group90	15.0	EDO90	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO90	0.5	hr	NA	81.98	154.06	72.08	NA	ng/ml	NA
He2017	NA	group90	15.0	EDO90	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO90	1.0	hr	NA	230.39	349.12	118.73	NA	ng/ml	NA
He2017	NA	group90	15.0	EDO90	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO90	1.5	hr	NA	267.14	319.43	52.29	NA	ng/ml	NA
He2017	NA	group90	15.0	EDO90	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO90	2.0	hr	NA	267.14	343.46	76.32	NA	ng/ml	NA
He2017	NA	group90	15.0	EDO90	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO90	2.5	hr	NA	262.9	337.81	74.91	NA	ng/ml	NA
He2017	NA	group90	15.0	EDO90	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO90	3.0	hr	NA	250.18	323.67	73.49	NA	ng/ml	NA
He2017	NA	group90	15.0	EDO90	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO90	4.0	hr	NA	213.43	275.62	62.19	NA	ng/ml	NA
He2017	NA	group90	15.0	EDO90	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO90	5.0	hr	NA	172.44	219.08	46.64	NA	ng/ml	NA
He2017	NA	group90	15.0	EDO90	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO90	6.0	hr	NA	142.76	178.09	35.33	NA	ng/ml	NA
He2017	NA	group90	15.0	EDO90	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO90	8.0	hr	NA	101.77	124.38	22.61	NA	ng/ml	NA
He2017	NA	group90	15.0	EDO90	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO90	10.0	hr	NA	74.91	89.05	14.14	NA	ng/ml	NA
He2017	NA	group90	15.0	EDO90	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO90	12.0	hr	NA	53.71	65.02	11.31	NA	ng/ml	NA
He2017	NA	group90	15.0	EDO90	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO90	14.0	hr	NA	42.4	50.88	8.48	NA	ng/ml	NA
He2017	NA	group90	15.0	EDO90	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO90	22.0	hr	NA	18.37	25.44	7.07	NA	ng/ml	NA
He2017	NA	group90	15.0	EDO90	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO90	24.0	hr	NA	16.96	24.03	7.07	NA	ng/ml	NA
He2017	NA	group90	15.0	EDO90	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO90	28.0	hr	NA	14.13	19.79	5.66	NA	ng/ml	NA
He2017	NA	group90	15.0	EDO90	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO90	32.0	hr	NA	9.89	15.55	5.66	NA	ng/ml	NA
He2017	NA	group90	15.0	EDO90	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO90	36.0	hr	NA	8.48	12.72	4.24	NA	ng/ml	NA
He2017	NA	group90	15.0	EDO90	concentration	edoxaban+edoxaban-M4	plasma	LC MS/MS	edoxaban_m4_EDO90	48.0	hr	NA	4.24	15.55	11.31	NA	ng/ml	NA
