study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Duchin2018	all	30	NA	species	30	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Duchin2018	all	30	NA	healthy	30	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Duchin2018	all	30	NA	sex	17	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Duchin2018	all	30	NA	sex	13	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Duchin2018	all	30	NA	overnight fast	30	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Duchin2018	all	30	NA	ethnicity	15	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Duchin2018	all	30	NA	ethnicity	13	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Duchin2018	all	30	NA	age	30	NA	NA	40.3	NA	11.0	NA	NA	NA	yr	NA
Duchin2018	all	30	NA	bmi	30	NA	NA	26.3	NA	2.6	NA	NA	NA	kg/m^2	NA
