study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Duchin2018	NA	all	30.0	EDO60	concentration	edoxaban-M4	plasma	LC MS/MS	M4_EDO60	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
Duchin2018	NA	all	30.0	EDO60	concentration	edoxaban-M4	plasma	LC MS/MS	M4_EDO60	0.5	hr	NA	1.93	4.57	2.6400000000000006	NA	ng/ml	NA
Duchin2018	NA	all	30.0	EDO60	concentration	edoxaban-M4	plasma	LC MS/MS	M4_EDO60	1.0	hr	NA	11.61	19.87	8.260000000000002	NA	ng/ml	NA
Duchin2018	NA	all	30.0	EDO60	concentration	edoxaban-M4	plasma	LC MS/MS	M4_EDO60	1.5	hr	NA	17.06	26.73	9.670000000000002	NA	ng/ml	NA
Duchin2018	NA	all	30.0	EDO60	concentration	edoxaban-M4	plasma	LC MS/MS	M4_EDO60	2.0	hr	NA	19.17	25.15	5.979999999999997	NA	ng/ml	NA
Duchin2018	NA	all	30.0	EDO60	concentration	edoxaban-M4	plasma	LC MS/MS	M4_EDO60	2.5	hr	NA	19.17	28.32	9.149999999999999	NA	ng/ml	NA
Duchin2018	NA	all	30.0	EDO60	concentration	edoxaban-M4	plasma	LC MS/MS	M4_EDO60	3.0	hr	NA	19.17	27.79	8.619999999999997	NA	ng/ml	NA
Duchin2018	NA	all	30.0	EDO60	concentration	edoxaban-M4	plasma	LC MS/MS	M4_EDO60	4.0	hr	NA	16.53	24.27	7.739999999999998	NA	ng/ml	NA
Duchin2018	NA	all	30.0	EDO60	concentration	edoxaban-M4	plasma	LC MS/MS	M4_EDO60	6.0	hr	NA	8.97	12.49	3.5199999999999996	NA	ng/ml	NA
Duchin2018	NA	all	30.0	EDO60	concentration	edoxaban-M4	plasma	LC MS/MS	M4_EDO60	8.0	hr	NA	6.51	8.97	2.460000000000001	NA	ng/ml	NA
Duchin2018	NA	all	30.0	EDO60	concentration	edoxaban-M4	plasma	LC MS/MS	M4_EDO60	10.0	hr	NA	5.45	7.56	2.1099999999999994	NA	ng/ml	NA
Duchin2018	NA	all	30.0	EDO60	concentration	edoxaban-M4	plasma	LC MS/MS	M4_EDO60	12.0	hr	NA	3.79	4.51	0.7199999999999998	NA	ng/ml	NA
Duchin2018	NA	all	30.0	EDO60	concentration	edoxaban-M4	plasma	LC MS/MS	M4_EDO60	24.0	hr	NA	1.59	2.08	0.49	NA	ng/ml	NA
Duchin2018	NA	all	30.0	EDO60	concentration	edoxaban-M4	plasma	LC MS/MS	M4_EDO60	36.0	hr	NA	0.61	NA	NA	NA	ng/ml	NA
Duchin2018	NA	all	30.0	EDO60	concentration	edoxaban-M4	plasma	LC MS/MS	M4_EDO60	48.0	hr	NA	0.49	NA	NA	NA	ng/ml	NA
Duchin2018	NA	all	30.0	EDO60	concentration	edoxaban-M4	plasma	LC MS/MS	M4_EDO60	60.0	hr	NA	0.37	NA	NA	NA	ng/ml	NA
Duchin2018	NA	all	30.0	EDO60	concentration	edoxaban-M4	plasma	LC MS/MS	M4_EDO60	72.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
Duchin2018	NA	all	30.0	EDO60_solution	concentration	edoxaban-M4	plasma	LC MS/MS	M4_EDO60_solution	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
