study	name	time	time_end	time_unit	route	application	measurement_type	form	substance	value	unit	comments
Duchin2018	EDO60	0	NA	hr	oral	single dose	dosing	tablet	edoxaban	60	mg	NA
Duchin2018	EDO60_solution	0	NA	hr	oral	single dose	dosing	solution	edoxaban	60	mg	nasogastric tube, crushed and mixed with 75 mL of water
Duchin2018	EDO60_puree	0	NA	hr	oral	single dose	dosing	solution	edoxaban	60	mg	nasogastric tube, crushed and mixed with 40 g of apple puree
