study	group	count	intervention	measurement_type	substance	tissue	method	time	time_unit	mean	cv	median	min	max	sd	se	unit	comments
Mendell2013b	naproxen	31.0	ED60, NAP	auc_end	edoxaban	plasma	LC MS/MS	24.0	hr	1757.4	NA	NA	NA	NA	344.1	NA	ng*hr/ml	NA
Mendell2013b	naproxen	31.0	ED60, NAP	auc_inf	edoxaban	plasma	LC MS/MS	NA	NA	1860.3	NA	NA	NA	NA	357.7	NA	ng*hr/ml	NA
Mendell2013b	naproxen	31.0	ED60, NAP	cmax	edoxaban	plasma	LC MS/MS	24.0	hr	261.0	NA	NA	NA	NA	65.6	NA	ng/ml	NA
Mendell2013b	naproxen	31.0	ED60	auc_end	edoxaban	plasma	LC MS/MS	96.0	hr	1780.5	NA	NA	NA	NA	371.5	NA	ng*hr/ml	NA
Mendell2013b	naproxen	31.0	ED60	auc_inf	edoxaban	plasma	LC MS/MS	NA	NA	1900.3	NA	NA	NA	NA	372.6	NA	ng*hr/ml	NA
Mendell2013b	naproxen	31.0	ED60	cmax	edoxaban	plasma	LC MS/MS	96.0	hr	278.1	NA	NA	NA	NA	85.5	NA	ng/ml	NA
