study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Mendell2013b	low_asp	36.0	all	weight	36.0	NA	NA	79.54	NA	13.21	NA	NA	NA	kg	NA
Mendell2013b	low_asp	36.0	all	bmi	36.0	NA	NA	25.85	NA	3.13	NA	NA	NA	kg/m^2	NA
Mendell2013b	high_asp	56.0	all	sex	21.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2013b	high_asp	56.0	all	sex	35.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2013b	high_asp	28.0	all	ethnicity	54.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2013b	high_asp	28.0	all	ethnicity	46.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2013b	high_asp_1	28.0	all	sex	12.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2013b	high_asp_1	28.0	all	sex	16.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2013b	high_asp_1	28.0	all	ethnicity	26.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2013b	high_asp_1	28.0	all	ethnicity	23.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2013b	high_asp_1	28.0	all	age	28.0	NA	NA	28.6	NA	5.25	NA	NA	NA	yr	NA
Mendell2013b	high_asp_1	28.0	all	height	28.0	NA	NA	162.89	NA	10.24	NA	NA	NA	cm	NA
Mendell2013b	high_asp_1	28.0	all	weight	28.0	NA	NA	69.52	NA	14.12	NA	NA	NA	kg	NA
Mendell2013b	high_asp_1	28.0	all	bmi	28.0	NA	NA	26.0	NA	2.99	NA	NA	NA	kg/m^2	NA
Mendell2013b	high_asp_2	28.0	all	sex	9.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2013b	high_asp_2	28.0	all	sex	19.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2013b	high_asp_2	28.0	all	ethnicity	28.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2013b	high_asp_2	28.0	all	ethnicity	23.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2013b	high_asp_2	28.0	all	age	28.0	NA	NA	32.0	NA	7.37	NA	NA	NA	yr	NA
Mendell2013b	high_asp_2	28.0	all	height	28.0	NA	NA	162.75	NA	10.88	NA	NA	NA	cm	NA
Mendell2013b	high_asp_2	28.0	all	weight	28.0	NA	NA	69.38	NA	11.25	NA	NA	NA	kg	NA
Mendell2013b	high_asp_2	28.0	all	bmi	28.0	NA	NA	26.18	NA	3.18	NA	NA	NA	kg/m^2	NA
Mendell2013b	naproxen	34.0	all	sex	24.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2013b	naproxen	34.0	all	sex	10.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2013b	naproxen	34.0	all	ethnicity	15.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2013b	naproxen	34.0	all	ethnicity	14.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2013b	naproxen	34.0	all	ethnicity	8.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Mendell2013b	naproxen	34.0	all	age	34.0	NA	NA	32.7	NA	7.53	NA	NA	NA	yr	NA
Mendell2013b	naproxen	34.0	all	height	34.0	NA	NA	173.1	NA	10.29	NA	NA	NA	cm	NA
Mendell2013b	naproxen	34.0	all	weight	34.0	NA	NA	77.85	NA	12.38	NA	NA	NA	kg	NA
Mendell2013b	naproxen	34.0	all	bmi	34.0	NA	NA	25.96	NA	3.5	NA	NA	NA	kg/m^2	NA
