study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2013a		API25	6.0	API25	aPTT		plasma	coagulation assay	aPTT_API25	0.0	hr		33.18	37.29	4.109999999999999			sec	sec
Frost2013a		API25	6.0	API25	aPTT		plasma	coagulation assay	aPTT_API25	3.0	hr		37.93	42.68	4.75			sec	sec
Frost2013a		API25	6.0	API25	aPTT		plasma	coagulation assay	aPTT_API25	6.0	hr		37.7	40.73	3.029999999999994			sec	sec
Frost2013a		API25	6.0	API25	aPTT		plasma	coagulation assay	aPTT_API25	9.0	hr		35.31	38.99	3.68			sec	sec
Frost2013a		API25	6.0	API25	aPTT		plasma	coagulation assay	aPTT_API25	12.0	hr		35.08	38.33	3.25			sec	sec
Frost2013a		API25	6.0	API25	aPTT		plasma	coagulation assay	aPTT_API25	15.0	hr		35.29	38.53	3.240000000000002			sec	sec
Frost2013a		API25	6.0	API25	aPTT		plasma	coagulation assay	aPTT_API25	18.0	hr		33.55	36.36	2.8100000000000023			sec	sec
Frost2013a		API25	6.0	API25	aPTT		plasma	coagulation assay	aPTT_API25	21.0	hr		32.24	36.78	4.539999999999999			sec	sec
Frost2013a		API25	6.0	API25	aPTT		plasma	coagulation assay	aPTT_API25	24.0	hr		34.39	37.42	3.030000000000001			sec	sec
Frost2013a		API25	6.0	API25	aPTT		plasma	coagulation assay	aPTT_API25	144.0	hr		35.0	37.81	2.8100000000000023			sec	sec
Frost2013a		API25	6.0	API25	aPTT		plasma	coagulation assay	aPTT_API25	147.0	hr		40.61	44.93	4.32			sec	sec
Frost2013a		API25	6.0	API25	aPTT		plasma	coagulation assay	aPTT_API25	150.0	hr		39.52	42.76	3.239999999999995			sec	sec
Frost2013a		API25	6.0	API25	aPTT		plasma	coagulation assay	aPTT_API25	153.0	hr		36.48	39.94	3.460000000000001			sec	sec
Frost2013a		API25	6.0	API25	aPTT		plasma	coagulation assay	aPTT_API25	156.0	hr		35.39	37.76	2.369999999999997			sec	sec
Frost2013a		API25	6.0	API25	aPTT		plasma	coagulation assay	aPTT_API25	159.0	hr		34.94	37.54	2.6000000000000014			sec	sec
Frost2013a		API25	6.0	API25	aPTT		plasma	coagulation assay	aPTT_API25	162.0	hr		34.5	35.58	1.0799999999999983			sec	sec
Frost2013a		API25	6.0	API25	aPTT		plasma	coagulation assay	aPTT_API25	165.0	hr		35.57	37.95	2.3800000000000026			sec	sec
Frost2013a		API25	6.0	API25	aPTT		plasma	coagulation assay	aPTT_API25	168.0	hr		36.43	40.75	4.32			sec	sec
