study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2013a		API2x2	6.0	API2x2	concentration	apixaban	plasma	LC MS/MS	apixaban_API2x2	0.0	hr		0.0	0.0				mole/meter^3	ng/ml
Frost2013a		API2x2	6.0	API2x2	concentration	apixaban	plasma	LC MS/MS	apixaban_API2x2	1.0	hr		8.258977149075082e-05	43.37	1.1795429815016311e-05			mole/meter^3	ng/ml
Frost2013a		API2x2	6.0	API2x2	concentration	apixaban	plasma	LC MS/MS	apixaban_API2x2	2.0	hr		0.00010620239390642001	65.06	3.538628944504898e-05			mole/meter^3	ng/ml
Frost2013a		API2x2	6.0	API2x2	concentration	apixaban	plasma	LC MS/MS	apixaban_API2x2	3.0	hr		0.00010620239390642001	75.9	5.8977149075081626e-05			mole/meter^3	ng/ml
Frost2013a		API2x2	6.0	API2x2	concentration	apixaban	plasma	LC MS/MS	apixaban_API2x2	4.0	hr		0.00010620239390642001	75.9	5.8977149075081626e-05			mole/meter^3	ng/ml
Frost2013a		API2x2	6.0	API2x2	concentration	apixaban	plasma	LC MS/MS	apixaban_API2x2	6.0	hr		8.258977149075082e-05	54.22	3.540805223068552e-05			mole/meter^3	ng/ml
Frost2013a		API2x2	6.0	API2x2	concentration	apixaban	plasma	LC MS/MS	apixaban_API2x2	9.0	hr		5.899891186071817e-05	37.95	2.3590859630032653e-05			mole/meter^3	ng/ml
Frost2013a		API2x2	6.0	API2x2	concentration	apixaban	plasma	LC MS/MS	apixaban_API2x2	12.0	hr		4.720348204570186e-05	32.53	2.3590859630032643e-05			mole/meter^3	ng/ml
Frost2013a		API2x2	6.0	API2x2	concentration	apixaban	plasma	LC MS/MS	apixaban_API2x2	13.0	hr		7.07943416757345e-05	48.8	3.540805223068552e-05			mole/meter^3	ng/ml
Frost2013a		API2x2	6.0	API2x2	concentration	apixaban	plasma	LC MS/MS	apixaban_API2x2	14.0	hr		8.258977149075082e-05	59.64	4.720348204570186e-05			mole/meter^3	ng/ml
Frost2013a		API2x2	6.0	API2x2	concentration	apixaban	plasma	LC MS/MS	apixaban_API2x2	15.0	hr		5.899891186071817e-05	48.8	4.720348204570186e-05			mole/meter^3	ng/ml
Frost2013a		API2x2	6.0	API2x2	concentration	apixaban	plasma	LC MS/MS	apixaban_API2x2	16.0	hr		5.899891186071817e-05	48.8	4.720348204570186e-05			mole/meter^3	ng/ml
Frost2013a		API2x2	6.0	API2x2	concentration	apixaban	plasma	LC MS/MS	apixaban_API2x2	18.0	hr		5.899891186071817e-05	43.37	3.5386289445048966e-05			mole/meter^3	ng/ml
Frost2013a		API2x2	6.0	API2x2	concentration	apixaban	plasma	LC MS/MS	apixaban_API2x2	21.0	hr		5.899891186071817e-05	43.37	3.5386289445048966e-05			mole/meter^3	ng/ml
Frost2013a		API2x2	6.0	API2x2	concentration	apixaban	plasma	LC MS/MS	apixaban_API2x2	24.0	hr		4.720348204570186e-05	43.37	4.7181719260065286e-05			mole/meter^3	ng/ml
