study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2013a		API25x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API25x2	0.0	hr		30.09	32.96	2.870000000000001			sec	sec
Frost2013a		API25x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API25x2	3.0	hr		32.43	34.26	1.8299999999999983			sec	sec
Frost2013a		API25x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API25x2	6.0	hr		32.96	35.83	2.869999999999997			sec	sec
Frost2013a		API25x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API25x2	9.0	hr		32.17	36.09	3.9200000000000017			sec	sec
Frost2013a		API25x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API25x2	12.0	hr		31.65	35.57	3.9200000000000017			sec	sec
Frost2013a		API25x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API25x2	15.0	hr		33.48	37.91	4.43			sec	sec
Frost2013a		API25x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API25x2	18.0	hr		32.7	35.3	2.5999999999999943			sec	sec
Frost2013a		API25x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API25x2	21.0	hr		32.96	36.61	3.649999999999999			sec	sec
Frost2013a		API25x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API25x2	24.0	hr		32.43	36.09	3.660000000000004			sec	sec
Frost2013a		API25x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API25x2	144.0	hr		35.83	38.43	2.6000000000000014			sec	sec
Frost2013a		API25x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API25x2	147.0	hr		37.39	42.61	5.219999999999999			sec	sec
Frost2013a		API25x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API25x2	150.0	hr		35.04	40.0	4.960000000000001			sec	sec
Frost2013a		API25x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API25x2	153.0	hr		34.26	37.39	3.1300000000000026			sec	sec
Frost2013a		API25x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API25x2	156.0	hr		33.22	38.17	4.950000000000003			sec	sec
Frost2013a		API25x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API25x2	159.0	hr		33.48	36.35	2.8700000000000045			sec	sec
Frost2013a		API25x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API25x2	162.0	hr		41.83	51.74	9.910000000000004			sec	sec
Frost2013a		API25x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API25x2	165.0	hr		33.22	37.39	4.170000000000002			sec	sec
Frost2013a		API25x2	6.0	API5x2	aPTT		plasma	coagulation assay	aPTT_API25x2	168.0	hr		33.74	39.74	6.0			sec	sec
