study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2013a		placebo	6.0	placebo	inr		plasma	coagulation assay	INR_placebo	0.0	hr		1.09	1.13	0.0399999999999998			dimensionless	dimensionless
Frost2013a		placebo	6.0	placebo	inr		plasma	coagulation assay	INR_placebo	3.0	hr		1.11	1.17	0.0599999999999998			dimensionless	dimensionless
Frost2013a		placebo	6.0	placebo	inr		plasma	coagulation assay	INR_placebo	6.0	hr		1.11	1.18	0.0699999999999998			dimensionless	dimensionless
Frost2013a		placebo	6.0	placebo	inr		plasma	coagulation assay	INR_placebo	9.0	hr		1.16	1.21	0.05			dimensionless	dimensionless
Frost2013a		placebo	6.0	placebo	inr		plasma	coagulation assay	INR_placebo	12.0	hr		1.15	1.29	0.1400000000000001			dimensionless	dimensionless
Frost2013a		placebo	6.0	placebo	inr		plasma	coagulation assay	INR_placebo	15.0	hr		1.18	1.27	0.09			dimensionless	dimensionless
Frost2013a		placebo	6.0	placebo	inr		plasma	coagulation assay	INR_placebo	18.0	hr		1.16	1.24	0.08			dimensionless	dimensionless
Frost2013a		placebo	6.0	placebo	inr		plasma	coagulation assay	INR_placebo	21.0	hr		1.13	1.18	0.05			dimensionless	dimensionless
Frost2013a		placebo	6.0	placebo	inr		plasma	coagulation assay	INR_placebo	24.0	hr		1.12	1.16	0.0399999999999998			dimensionless	dimensionless
Frost2013a		placebo	6.0	placebo	inr		plasma	coagulation assay	INR_placebo	144.0	hr		1.1	1.17	0.0699999999999998			dimensionless	dimensionless
Frost2013a		placebo	6.0	placebo	inr		plasma	coagulation assay	INR_placebo	147.0	hr		1.11	1.18	0.0699999999999998			dimensionless	dimensionless
Frost2013a		placebo	6.0	placebo	inr		plasma	coagulation assay	INR_placebo	150.0	hr		1.16	1.22	0.06			dimensionless	dimensionless
Frost2013a		placebo	6.0	placebo	inr		plasma	coagulation assay	INR_placebo	153.0	hr		1.15	1.2	0.05			dimensionless	dimensionless
Frost2013a		placebo	6.0	placebo	inr		plasma	coagulation assay	INR_placebo	156.0	hr		1.14	1.21	0.07			dimensionless	dimensionless
Frost2013a		placebo	6.0	placebo	inr		plasma	coagulation assay	INR_placebo	159.0	hr		1.15	1.22	0.07			dimensionless	dimensionless
Frost2013a		placebo	6.0	placebo	inr		plasma	coagulation assay	INR_placebo	162.0	hr		1.21	1.28	0.07			dimensionless	dimensionless
Frost2013a		placebo	6.0	placebo	inr		plasma	coagulation assay	INR_placebo	165.0	hr		1.16	1.23	0.07			dimensionless	dimensionless
Frost2013a		placebo	6.0	placebo	inr		plasma	coagulation assay	INR_placebo	168.0	hr		1.14	1.21	0.07			dimensionless	dimensionless
