study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2013a		API10	6.0	API10	concentration	apixaban	plasma	LC MS/MS	apixaban_API10	0.0	hr		0.0	0.0				mole/meter^3	ng/ml
Frost2013a		API10	6.0	API10	concentration	apixaban	plasma	LC MS/MS	apixaban_API10	1.0	hr		0.00016180631120783458	107.73	7.264417845484224e-05			mole/meter^3	ng/ml
Frost2013a		API10	6.0	API10	concentration	apixaban	plasma	LC MS/MS	apixaban_API10	2.0	hr		0.0002994124047878129	182.02	9.671381936887922e-05			mole/meter^3	ng/ml
Frost2013a		API10	6.0	API10	concentration	apixaban	plasma	LC MS/MS	apixaban_API10	3.0	hr		0.00035667029379760605	189.82	5.6430903155603934e-05			mole/meter^3	ng/ml
Frost2013a		API10	6.0	API10	concentration	apixaban	plasma	LC MS/MS	apixaban_API10	4.0	hr		0.000389532100108814	216.02	8.058759521218717e-05			mole/meter^3	ng/ml
Frost2013a		API10	6.0	API10	concentration	apixaban	plasma	LC MS/MS	apixaban_API10	6.0	hr		0.00028609357997823727	161.08	6.446137105549512e-05			mole/meter^3	ng/ml
Frost2013a		API10	6.0	API10	concentration	apixaban	plasma	LC MS/MS	apixaban_API10	9.0	hr		0.00018337323177366704	102.78	4.030467899891186e-05			mole/meter^3	ng/ml
Frost2013a		API10	6.0	API10	concentration	apixaban	plasma	LC MS/MS	apixaban_API10	12.0	hr		0.00012082698585418934	66.63	2.417845484221979e-05			mole/meter^3	ng/ml
Frost2013a		API10	6.0	API10	concentration	apixaban	plasma	LC MS/MS	apixaban_API10	24.0	hr		5.664853101196954e-05	29.74	8.073993471164301e-06			mole/meter^3	ng/ml
Frost2013a		API10	6.0	API10	concentration	apixaban	plasma	LC MS/MS	apixaban_API10	144.0	hr		9.688792165397171e-05	63.1	4.0435255712731224e-05			mole/meter^3	ng/ml
Frost2013a		API10	6.0	API10	concentration	apixaban	plasma	LC MS/MS	apixaban_API10	145.0	hr		0.0002508813928182808	144.9	6.446137105549512e-05			mole/meter^3	ng/ml
Frost2013a		API10	6.0	API10	concentration	apixaban	plasma	LC MS/MS	apixaban_API10	146.0	hr		0.00032413492927094666	182.27	7.253536452665945e-05			mole/meter^3	ng/ml
Frost2013a		API10	6.0	API10	concentration	apixaban	plasma	LC MS/MS	apixaban_API10	147.0	hr		0.0004214581066376496	230.69	8.058759521218717e-05			mole/meter^3	ng/ml
Frost2013a		API10	6.0	API10	concentration	apixaban	plasma	LC MS/MS	apixaban_API10	148.0	hr		0.00044635473340587595	238.44	7.255712731229598e-05			mole/meter^3	ng/ml
Frost2013a		API10	6.0	API10	concentration	apixaban	plasma	LC MS/MS	apixaban_API10	150.0	hr		0.00037516866158868336	209.42	8.058759521218717e-05			mole/meter^3	ng/ml
Frost2013a		API10	6.0	API10	concentration	apixaban	plasma	LC MS/MS	apixaban_API10	153.0	hr		0.00024826985854189336	132.6	4.030467899891186e-05			mole/meter^3	ng/ml
Frost2013a		API10	6.0	API10	concentration	apixaban	plasma	LC MS/MS	apixaban_API10	156.0	hr		0.00018585418933623506	92.81	1.612622415669205e-05			mole/meter^3	ng/ml
Frost2013a		API10	6.0	API10	concentration	apixaban	plasma	LC MS/MS	apixaban_API10	168.0	hr		0.00010544069640914038	63.26	3.2230685527747546e-05			mole/meter^3	ng/ml
