study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2013a		API5x2	6.0	API5x2	inr		plasma	coagulation assay	INR_API5x2	0.0	hr		1.12	1.13	0.0099999999999997			dimensionless	dimensionless
Frost2013a		API5x2	6.0	API5x2	inr		plasma	coagulation assay	INR_API5x2	3.0	hr		1.19	1.25	0.06			dimensionless	dimensionless
Frost2013a		API5x2	6.0	API5x2	inr		plasma	coagulation assay	INR_API5x2	6.0	hr		1.22	1.31	0.09			dimensionless	dimensionless
Frost2013a		API5x2	6.0	API5x2	inr		plasma	coagulation assay	INR_API5x2	9.0	hr		1.18	1.19	0.01			dimensionless	dimensionless
Frost2013a		API5x2	6.0	API5x2	inr		plasma	coagulation assay	INR_API5x2	12.0	hr		1.12	1.19	0.0699999999999998			dimensionless	dimensionless
Frost2013a		API5x2	6.0	API5x2	inr		plasma	coagulation assay	INR_API5x2	15.0	hr		1.21	1.37	0.1600000000000001			dimensionless	dimensionless
Frost2013a		API5x2	6.0	API5x2	inr		plasma	coagulation assay	INR_API5x2	18.0	hr		1.18	1.3	0.1200000000000001			dimensionless	dimensionless
Frost2013a		API5x2	6.0	API5x2	inr		plasma	coagulation assay	INR_API5x2	21.0	hr		1.13	1.22	0.09			dimensionless	dimensionless
Frost2013a		API5x2	6.0	API5x2	inr		plasma	coagulation assay	INR_API5x2	24.0	hr		1.1	1.19	0.0899999999999998			dimensionless	dimensionless
Frost2013a		API5x2	6.0	API5x2	inr		plasma	coagulation assay	INR_API5x2	144.0	hr		1.1	1.21	0.1099999999999998			dimensionless	dimensionless
Frost2013a		API5x2	6.0	API5x2	inr		plasma	coagulation assay	INR_API5x2	147.0	hr		1.18	1.28	0.1			dimensionless	dimensionless
Frost2013a		API5x2	6.0	API5x2	inr		plasma	coagulation assay	INR_API5x2	150.0	hr		1.21	1.3	0.09			dimensionless	dimensionless
Frost2013a		API5x2	6.0	API5x2	inr		plasma	coagulation assay	INR_API5x2	153.0	hr		1.18	1.25	0.07			dimensionless	dimensionless
Frost2013a		API5x2	6.0	API5x2	inr		plasma	coagulation assay	INR_API5x2	156.0	hr		1.18	1.27	0.09			dimensionless	dimensionless
Frost2013a		API5x2	6.0	API5x2	inr		plasma	coagulation assay	INR_API5x2	159.0	hr		1.24	1.33	0.09			dimensionless	dimensionless
Frost2013a		API5x2	6.0	API5x2	inr		plasma	coagulation assay	INR_API5x2	162.0	hr		1.19	1.31	0.1200000000000001			dimensionless	dimensionless
Frost2013a		API5x2	6.0	API5x2	inr		plasma	coagulation assay	INR_API5x2	165.0	hr		1.13	1.27	0.1400000000000001			dimensionless	dimensionless
Frost2013a		API5x2	6.0	API5x2	inr		plasma	coagulation assay	INR_API5x2	168.0	hr		1.09	1.22	0.1299999999999999			dimensionless	dimensionless
