study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Frost2015	all	79.0	NA	species	79.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015	all	79.0	NA	healthy	79.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015	all	79.0	NA	overnight fast	79.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015	all	79.0	NA	sex	40.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015	all	79.0	NA	sex	39.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015	all	79.0	NA	age	79.0	NA	NA	51.0	NA	19.4	NA	21.0	76.0	yr	NA
Frost2015	all	79.0	NA	ethnicity	68.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	white
Frost2015	all	79.0	NA	ethnicity	9.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015	all	79.0	NA	ethnicity	2.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015	all	79.0	NA	weight	79.0	NA	NA	72.8	NA	12.6	NA	53.7	114.0	kg	NA
Frost2015	all	79.0	NA	bmi	79.0	NA	NA	27.0	NA	3.3	NA	20.2	32.0	kg/m^2	NA
Frost2015	all	79.0	NA	clearance	79.0	creatinine	NA	99.6	NA	23.6	NA	60.0	179.0	mL/min	creatinine clearance
Frost2015	young	40.0	all	age	40.0	NA	NA	32.5	NA	2.8	NA	21.0	40.0	yr	NA
Frost2015	young	40.0	all	ethnicity	33.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	white
Frost2015	young	40.0	all	ethnicity	6.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015	young	40.0	all	ethnicity	1.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015	young	40.0	all	weight	40.0	NA	NA	71.1	NA	12.1	NA	53.7	97.0	kg	NA
Frost2015	young	40.0	all	bmi	40.0	NA	NA	25.8	NA	3.3	NA	20.2	32.0	kg/m^2	NA
Frost2015	young	40.0	all	clearance	40.0	creatinine	NA	119.5	NA	19.5	NA	87.0	179.0	mL/min	NA
Frost2015	elderly	39.0	all	age	39.0	NA	NA	70.0	NA	3.7	NA	65.0	79.0	yr	NA
Frost2015	elderly	39.0	all	ethnicity	35.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	white
Frost2015	elderly	39.0	all	ethnicity	3.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015	elderly	39.0	all	ethnicity	1.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Frost2015	elderly	39.0	all	weight	39.0	NA	NA	74.8	NA	9.5	NA	54.0	114.0	kg	NA
Frost2015	elderly	39.0	all	bmi	39.0	NA	NA	28.4	NA	2.8	NA	21.0	32.0	kg/m^2	NA
