study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2021a	mild	8.0	API5	INR (change)		plasma	coagulation assay	inr_mild	0.0	hr							percent	percent
Frost2021a	mild	8.0	API5	INR (change)		plasma	coagulation assay	inr_mild	3.0	hr		14.79532	17.68031	2.88499	1.01999799632769		percent	percent
Frost2021a	mild	8.0	API5	INR (change)		plasma	coagulation assay	inr_mild	3.5	hr		9.02534	10.74074	1.7154	0.606485486223702		percent	percent
Frost2021a	mild	8.0	API5	INR (change)		plasma	coagulation assay	inr_mild	6.0	hr		12.69006	17.29045	4.60039	1.62648348255139		percent	percent
Frost2021a	mild	8.0	API5	INR (change)		plasma	coagulation assay	inr_mild	12.0	hr		2.0078	5.4386	3.4308	1.2129709724474		percent	percent
Frost2021a	mild	8.0	API5	INR (change)		plasma	coagulation assay	inr_mild	24.0	hr		1.30604	3.48928	2.18324	0.771891904478859		percent	percent
Frost2021a	mild	8.0	API5	INR (change)		plasma	coagulation assay	inr_mild	48.0	hr		0.99415	3.7232	2.72905	0.964864880598574		percent	percent
Frost2021a	mild	8.0	API5	INR (change)		plasma	coagulation assay	inr_mild	72.0	hr		1.92982	3.95712	2.0273	0.716758788749744		percent	percent
Frost2021a	mild	8.0	API5	INR (change)		plasma	coagulation assay	inr_mild	96.0	hr		-0.17544	1.92982	2.10526	0.744321811080395		percent	percent
