study	name	time	time_end	time_unit	route	application	measurement_type	form	substance	value	unit	comments
Song2015	API10_PO_OS	0	NA	hr	oral	single dose	dosing	solution	apixaban	10	mg	Study 1. 25 mL x 0.4 mL, administered via oral syringe 
Song2015	API10_PO_TAB	0	NA	hr	oral	single dose	dosing	tablet	apixaban	10	mg	Study 1. Two 5 mg tablets
Song2015	API5_NGT_D5W	0	NA	hr	oral	single dose	dosing	solution	apixaban	5	mg	Study 2. Via Nasogastric tube (NGT). 12.5 mL x 0.4 mg/mL, immediately followed by 60 mL 5% dextrose in water (D5W), then with 180mL of water
Song2015	API5_NGT_IF	0	NA	hr	oral	single dose	dosing	solution	apixaban	5	mg	Study 2. Via Nasogastric tube (NGT). 12.5 mL x 0.4 mg/mL, immediately followed by 60 mL of infant formula (IF), then with 180mL of water
Song2015	API5_PO_OS	0	NA	hr	oral	single dose	dosing	solution	apixaban	5	mg	Study 2. 12.5 mL x 0.4 mg/mL, administered via oral syringe with 240 mL of water 
Song2015	API5_NGT_NS	0	NA	hr	oral	single dose	dosing	solution	apixaban	5	mg	"Study 3. Via Nasogastric tube (NGT).12.5 mL x 0.4 mg/mL,with 240 mL nutritional supplement (NS)
1subject discontinued treatment in the ﬁrst treatment period"
Song2015	API5_NGT_D5W_crushed	0	NA	hr	oral	single dose	dosing	suspension	apixaban	5	mg	Study 3. Via Nasogastric tube (NGT). 5 mg crushed tablet, suspended in 60 mL of D5W
Song2015	API5_PO_OS_3	0	NA	hr	oral	single dose	dosing	solution	apixaban	5	mg	Study 3. 12.5 mL x 0.4 mg/mL, administered via oral syringe
